"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"86326","AZ","Prescott","Yavapai County","Cottonwood",3652,1299,0.00231481481481481,0.00619674670797831,0.00308880308880309,6519
2019-01-31,"22101","VA","Washington-Arlington-Alexandria","Fairfax County","McLean",3653,3946,0.000253485424588086,0.00560652395514781,0.00101471334348047,10678
2019-01-31,"77506","TX","Houston-The Woodlands-Sugar Land","Harris County","Pasadena",3654,1255,0.00560897435897436,0.0178426601784266,0.029532403609516,6562
2019-01-31,"84116","UT","Salt Lake City","Salt Lake County","Salt Lake City",3655,1416,0.0136005726556908,0.035844915874177,0.0172413793103448,6847
2019-01-31,"72211","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",3656,1340,0.0067618332081142,0.0229007633587786,-0.0014903129657228,6475
2019-01-31,"74011","OK","Tulsa","Tulsa County","Broken Arrow",3657,1291,0.0078064012490242,0.0246031746031746,0.00388802488335925,10569
2019-01-31,"21213","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3658,1198,0.00167224080267559,0.00419111483654652,0.00587741393786734,15399
2019-01-31,"44663","OH","New Philadelphia-Dover","Tuscarawas County","New Philadelphia",3659,984,0,-0.00202839756592292,-0.0199203187250996,7942
2019-01-31,"20191","VA","Washington-Arlington-Alexandria","Fairfax County","Reston",3660,2226,0.0018001800180018,0.0118181818181818,0.0145852324521422,10384
2019-01-31,"78746","TX","Austin-Round Rock","Travis County","Austin",3661,4172,0.00919206579583938,0.0265748031496063,-0.0402576489533011,8768
2019-01-31,"74137","OK","Tulsa","Tulsa County","Tulsa",3662,2020,0.00748129675810474,0.017632241813602,0.00347739692001987,8736
2019-01-31,"08046","NJ","Philadelphia-Camden-Wilmington","Burlington County","Willingboro",3663,1631,-0.0018359853121175,-0.00244648318042813,0.0219298245614035,11047
2019-01-31,"10039","NY","New York-Newark-Jersey City","New York County","New York",3664,2899,0.0115143056524773,0.0353571428571429,-0.0139455782312925,893
2019-01-31,"28104","NC","Charlotte-Concord-Gastonia","Union County","Stallings",3665,1843,0.000542888165038002,0.00272034820457019,-0.00646900269541779,11271
2019-01-31,"98802","WA","Wenatchee","Douglas County","East Wenatchee Bench",3666,1754,0.0179918746372606,0.0598187311178248,0.0490430622009569,6925
2019-01-31,"77705","TX","Beaumont-Port Arthur","Jefferson County","Beaumont",3667,949,0.00957446808510638,0.0417124039517014,0.011727078891258,8739
2019-01-31,"70791","LA","Baton Rouge","East Baton Rouge Parish","Zachary",3668,1391,-0.00429491768074445,-0.00642857142857143,-0.0333564975677554,8626
2019-01-31,"02132","MA","Boston-Cambridge-Newton","Suffolk County","Boston",3669,2673,0.00413223140495868,0.0194508009153318,0.0167364016736402,8209
2019-01-31,"47302","IN","Muncie","Delaware County","Muncie",3670,628,0.0112721417069243,0.0414593698175788,0.00964630225080386,9450
2019-01-31,"94549","CA","San Francisco-Oakland-Hayward","Contra Costa County","Lafayette",3671,4837,0.00833854492391078,0.0280552603613177,-0.00718390804597701,8825
2019-01-31,"60621","IL","Chicago-Naperville-Elgin","Cook County","Chicago",3672,1353,0.00370919881305638,0.00894854586129754,0.035195103289977,3471
2019-01-31,"84088","UT","Salt Lake City","Salt Lake County","West Jordan",3673,1680,0.000595592614651578,0.00178890876565295,0.0250152532031727,8814
2019-01-31,"22315","VA","Washington-Arlington-Alexandria","Fairfax County","Franconia",3674,2421,0.00124069478908189,0.00791007493755204,0.00707154742096506,9675
2019-01-31,"78750","TX","Austin-Round Rock","Travis County","Austin",3675,2154,0.00937207122774133,0.0286532951289398,0.0117426021606388,8358
2019-01-31,"01923","MA","Boston-Cambridge-Newton","Essex County","Danvers",3676,2449,0.00122649223221586,0.0115654688145394,0.0307239057239057,7688
2019-01-31,"07042","NJ","New York-Newark-Jersey City","Essex County","Montclair",3677,2070,-0.0138161029061458,-0.0258823529411765,-0.066726780883679,6034
2019-01-31,"44143","OH","Cleveland-Elyria","Cuyahoga County","Richmond Heights",3678,1524,-0.0142302716688228,-0.0439146800501882,-0.0255754475703325,8524
2019-01-31,"06109","CT","Hartford-West Hartford-East Hartford","Hartford County","Wethersfield",3679,1884,0.00212765957446809,0.0167296276308689,0.0374449339207048,9501
2019-01-31,"48108","MI","Ann Arbor","Washtenaw County","Pittsfield",3680,1935,0.0015527950310559,0.0136196961760084,0.0168155543878087,6742
2019-01-31,"90023","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",3681,2371,0.014548566538297,0.0467991169977925,0.0308695652173913,2265
2019-01-31,"97068","OR","Portland-Vancouver-Hillsboro","Clackamas County","West Linn",3682,2460,0.020746887966805,0.0649350649350649,0.00861008610086101,10460
2019-01-31,"94002","CA","San Francisco-Oakland-Hayward","San Mateo County","Belmont",3683,4624,0.0028193450444589,0.0144800351031154,-0.000216216216216216,7147
2019-01-31,"77833","TX","Brenham","Washington County","Brenham",3684,1424,0.00494001411432604,0.0171428571428571,0.0120824449182658,6756
2019-01-31,"33772","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Seminole",3685,1516,0.00330906684315023,0.0106666666666667,0.0243243243243243,8874
2019-01-31,"95603","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Auburn",3686,2064,-0.00816914944738107,-0.0300751879699248,0.00830483634587201,8426
2019-01-31,"48042","MI","Detroit-Warren-Dearborn","Macomb County","Macomb",3687,2017,0.0039820806371329,0.0332991803278689,0.0683262711864407,10756
2019-01-31,"98001","WA","Seattle-Tacoma-Bellevue","King County","Auburn",3688,2135,0.0108901515151515,0.0399415489527521,0.0318994683421943,9877
2019-01-31,"80234","CO","Denver-Aurora-Lakewood","Adams County","Westminster",3689,2065,0.0102739726027397,0.031984007996002,0.0439838220424671,7129
2019-01-31,"46202","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",3690,1349,0.00973053892215569,0.05390625,0.0714853057982526,3542
2019-01-31,"95348","CA","Merced","Merced County","Merced",3691,1393,0.0167883211678832,0.0649847094801223,0.0723633564280216,6593
2019-01-31,"48080","MI","Detroit-Warren-Dearborn","Macomb County","Saint Clair Shores",3692,1211,0.000826446280991736,0.00832639467110741,0.0116959064327485,9774
2019-01-31,"73107","OK","Oklahoma City","Oklahoma County","Oklahoma City",3693,853,0.00589622641509434,0.014268727705113,0.0154761904761905,9829
2019-01-31,"02721","MA","Providence-Warwick","Bristol County","Fall River",3694,1555,-0.00575447570332481,-0.0207808564231738,-0.0108142493638677,2870
2019-01-31,"91106","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Pasadena",3695,2713,0.00742666171555886,0.0237735849056604,0.0138266068759342,5563
2019-01-31,"34202","FL","North Port-Sarasota-Bradenton","Manatee County","Bradenton",3696,2596,0.021243115656963,0.0634985661614093,0.0565730565730566,9601
2019-01-31,"55105","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","Saint Paul",3697,2118,0.00953288846520496,0.0217076700434153,0.00857142857142857,7574
2019-01-31,"01757","MA","Worcester","Worcester County","Milford",3698,1886,0.0112600536193029,0.0183585313174946,-0.00527426160337553,7351
2019-01-31,"94555","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",3699,3232,0.00341508848183794,0.0109477635283078,0.012531328320802,10662
2019-01-31,"84405","UT","Ogden-Clearfield","Weber County","Washington Terrace",3700,1417,0.0143163922691482,0.0419117647058823,0.058252427184466,8777
2019-01-31,"30904","GA","Augusta-Richmond County","Richmond County","Augusta",3701,791,-0.0234567901234568,-0.0341880341880342,-0.027060270602706,9568
2019-01-31,"70815","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",3702,1339,-0.000746268656716418,-0.0022354694485842,-0.0422031473533619,9637
2019-01-31,"98445","WA","Seattle-Tacoma-Bellevue","Pierce County","Parkland",3703,1721,0.013545347467609,0.0455650060753341,0.0500305064063453,8653
2019-01-31,"29673","SC","Greenville-Anderson-Mauldin","Greenville County","Piedmont",3704,1230,0.00408163265306122,0.0131795716639209,0.0397295012679628,7742
2019-01-31,"98021","WA","Seattle-Tacoma-Bellevue","Snohomish County","Bothell",3705,2447,-0.000816659861167824,0.00163733115022513,0.00782537067545305,8712
2019-01-31,"95205","CA","Stockton-Lodi","San Joaquin County","Stockton",3706,1311,0.0170674941815361,0.0513231756214916,0.101680672268908,7832
2019-01-31,"95118","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",3707,3496,0.000572409845449342,0.00258101519931173,0.0115740740740741,9025
2019-01-31,"46530","IN","South Bend-Mishawaka","Saint Joseph County","Granger",3708,2196,-0.00813008130081301,-0.0192050022331398,-0.0094722598105548,10702
2019-01-31,"79606","TX","Abilene","Taylor County","Abilene",3709,1384,-0.00431654676258993,-0.00788530465949821,0.0229120473022912,6820
2019-01-31,"77515","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Angleton",3710,1540,0,-0.0012970168612192,0.0232558139534884,7891
2019-01-31,"99216","WA","Spokane-Spokane Valley","Spokane County","Spokane Valley",3711,1377,0.018491124260355,0.0559815950920245,0.030688622754491,5781
2019-01-31,"32819","FL","Orlando-Kissimmee-Sanford","Orange County","Doctor Phillips",3712,1859,0.00486486486486486,0.0108754758020663,0.0461451885199775,12107
2019-01-31,"49519","MI","Grand Rapids-Wyoming","Kent County","Wyoming",3713,1405,0.00572655690765927,-0.00354609929078014,0.0438335809806835,7134
2019-01-31,"37055","TN","Nashville-Davidson--Murfreesboro--Franklin","Dickson County","Dickson",3714,1188,0.00677966101694915,0.0250215703192407,0.0285714285714286,10938
2019-01-31,"02119","MA","Boston-Cambridge-Newton","Suffolk County","Boston",3715,2746,-0.0025426807119506,-0.0104504504504504,0.0500956022944551,1734
2019-01-31,"94530","CA","San Francisco-Oakland-Hayward","Contra Costa County","El Cerrito",3716,3146,0.0125523012552301,0.0424121935056329,-0.0251007127362876,7560
2019-01-31,"40505","KY","Lexington-Fayette","Fayette County","Lexington",3717,986,0.013360739979445,0.0433862433862434,-0.00101317122593718,8507
2019-01-31,"02861","RI","Providence-Warwick","Providence County","Pawtucket",3718,1634,0.0142768466790813,0.0541935483870968,0.0617283950617284,6085
2019-01-31,"21801","MD","Salisbury","Wicomico County","Salisbury",3719,1270,0.00793650793650794,0.0225442834138486,0.0192616372391653,10549
2019-01-31,"31021","GA","Dublin","Laurens County","Dublin",3720,1016,0.00793650793650794,0.0221327967806841,0.0231621349446123,8237
2019-01-31,"21216","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3721,1197,0,0,-0.0025,11151
2019-01-31,"80138","CO","Denver-Aurora-Lakewood","Douglas County","Parker",3722,2501,-0.00517104216388226,-0.00871977804201348,-0.0114624505928854,9796
2019-01-31,"07018","NJ","New York-Newark-Jersey City","Essex County","East Orange",3723,1521,0.00329815303430079,0.0146764509673115,0.0173913043478261,3505
2019-01-31,"34471","FL","Ocala","Marion County","Ocala",3724,1273,0.00791765637371338,0.0159616919393456,0.0249597423510467,8217
2019-01-31,"12306","NY","Albany-Schenectady-Troy","Schenectady County","Rotterdam",3725,1495,0.00605652759084791,0.0281980742778542,0.0296143250688705,8065
2019-01-31,"80129","CO","Denver-Aurora-Lakewood","Douglas County","Highlands Ranch",3726,2348,0,0.00213401621852326,0.0199826238053866,8716
2019-01-31,"81004","CO","Pueblo","Pueblo County","Pueblo",3727,916,0.0200445434298441,0.0552995391705069,0.0776470588235294,8787
2019-01-31,"77301","TX","Houston-The Woodlands-Sugar Land","Montgomery County","Conroe",3728,1339,0.00980392156862745,0.0323824209714726,0.0395962732919255,6002
2019-01-31,"06320","CT","Norwich-New London","New London County","New London",3729,1401,0.00358166189111748,0.0100937274693583,0.000714285714285714,4289
2019-01-31,"92124","CA","San Diego-Carlsbad","San Diego County","San Diego",3730,2905,0.00903091351163599,0.0279547062986553,0.0393559928443649,6424
2019-01-31,"92595","CA","Riverside-San Bernardino-Ontario","Riverside County","Wildomar",3731,2162,0.00604932526756631,0.0159774436090226,0.0295238095238095,6517
2019-01-31,"27514","NC","Durham-Chapel Hill","Orange County","Chapel Hill",3732,2098,0.00143198090692124,0.0072011521843495,0.0396432111000991,6857
2019-01-31,"32119","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","South Daytona",3733,1355,0.0127055306427504,0.0423076923076923,0.086607858861267,7319
2019-01-31,"77021","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",3734,1291,0.0133437990580848,0.0394524959742351,0.0444983818770227,6991
2019-01-31,"77087","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",3735,1312,0.00613496932515337,0.0186335403726708,0.0338849487785658,7586
2019-01-31,"90621","CA","Los Angeles-Long Beach-Anaheim","Orange County","Buena Park",3736,2742,0.0106892738665684,0.036281179138322,0.0351075877689694,5220
2019-01-31,"17325","PA","Gettysburg","Adams County","Cumberland",3737,1363,0.00368188512518409,0.0194465220643231,0.0111275964391691,12242
2019-01-31,"55347","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Eden Prairie",3738,2336,0.0125704377980061,0.0433229120142921,0.00907127429805616,10930
2019-01-31,"74501","OK","McAlester","Pittsburg County","McAlester",3739,852,-0.00234192037470726,0,0.00117508813160987,10161
2019-01-31,"80923","CO","Colorado Springs","El Paso County","Colorado Springs",3740,1639,0.00490496627835684,0.0148606811145511,0.0288763339610797,9550
2019-01-31,"66215","KS","Kansas City","Johnson County","Lenexa",3741,1741,0.00172612197928654,0.0104468949506674,0.0229142185663925,6541
2019-01-31,"37215","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",3742,3180,0.0082435003170577,0.0277957336780866,-0.00841908325537886,8919
2019-01-31,"83702","ID","Boise City","Ada County","Boise",3743,1662,0.00483675937122128,0.0134146341463415,0.0233990147783251,7888
2019-01-31,"84118","UT","Salt Lake City","Salt Lake County","Kearns",3744,1453,0.0118384401114206,0.0356379187455453,0.0423242467718795,10494
2019-01-31,"98404","WA","Seattle-Tacoma-Bellevue","Pierce County","Tacoma",3745,1581,0.010223642172524,0.029296875,0.0408163265306122,8781
2019-01-31,"97035","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",3746,2400,0.0126582278481013,0.0430247718383312,0.0165184243964422,8819
2019-01-31,"21601","MD","Easton","Talbot County","Easton",3747,1683,0.00899280575539568,0.0249695493300853,-0.0469988674971687,9394
2019-01-31,"55811","MN","Duluth","Saint Louis County","Duluth",3748,1483,0.018543956043956,0.0407017543859649,0.0896399706098457,9649
2019-01-31,"75901","TX","Lufkin","Angelina County","Lufkin",3749,1117,-0.0175901495162709,-0.02615518744551,0.0488262910798122,6253
2019-01-31,"48192","MI","Detroit-Warren-Dearborn","Wayne County","Wyandotte",3750,976,-0.0101419878296146,-0.0220440881763527,-0.0259481037924152,10671
2019-01-31,"60133","IL","Chicago-Naperville-Elgin","DuPage County","Hanover Park",3751,1681,0.00718993409227082,0.0237515225334957,0.025,10493
2019-01-31,"60099","IL","Chicago-Naperville-Elgin","Lake County","Zion",3752,1382,0.00363108206245461,0.0176730486008837,0.0244625648628614,8350
2019-01-31,"77049","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",3753,1445,0.00767085076708508,0.0292022792022792,0.0111966410076977,7876
2019-01-31,"60423","IL","Chicago-Naperville-Elgin","Will County","Frankfort",3754,2167,-0.00459347726228755,-0.0145520691223283,-0.0449537241075364,12044
2019-01-31,"08050","NJ","New York-Newark-Jersey City","Ocean County","Ocean Acres",3755,1787,0.00676056338028169,0.0228963938179737,0.0107466063348416,12078
2019-01-31,"75110","TX","Corsicana","Navarro County","Corsicana",3756,1184,0.0111016225448335,0.0367775831873905,0.0313588850174216,6452
2019-01-31,"38024","TN","Dyersburg","Dyer County","Dyersburg",3757,848,0.0119331742243437,0.0404907975460123,0.0155688622754491,11652
2019-01-31,"29909","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County","Okatie",3758,1834,0.0104683195592286,0.0217270194986072,0.0497996565540927,10023
2019-01-31,"33701","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",3759,2128,0.00853080568720379,0.0340136054421769,0.0963420917053066,4836
2019-01-31,"91722","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Covina",3760,2340,0.00862068965517241,0.0263157894736842,0.015625,8243
2019-01-31,"92843","CA","Los Angeles-Long Beach-Anaheim","Orange County","Garden Grove",3761,2726,0.0130063173541434,0.0384761904761905,0.0452453987730061,6920
2019-01-31,"46229","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",3762,1134,0.00889679715302491,0.0309090909090909,0.0152193375111907,7846
2019-01-31,"23238","VA","Richmond","Henrico County","Henrico",3763,1725,0.00641773628938156,0.0213143872113677,-0.00975889781859931,7823
