RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
61639,10025,New York,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908e3,934700,1010700,936100,914300,851500,853600,876e3,882900,835500,851200,863700,948700,1014400,1044300,1114100,1044e3,1009e3,929800,942400,930100,885600,904200,890700,104e4,1047900,1014500,948400,998500,1097900,1152300,1064900,956600,892300
84654,60657,Illinois,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395200,395700,400700,41e4,413e3,386100,383800,379600,394200,389600,383300,382800,368e3,372900,364600,364800,319800,322200,309400,315300,311300,318100,326e3,321200,328600,337300,329200,315500,320800,317500,33e4,299400,314300,309100,317700,305900,307200,325800,336200,354e3,359500,361400,363300,368700,381100,339500,336800,339900,384400,418900,402600,410100,400500,426900,437300
91982,77494,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269100,274800,267600,263800,253400,252e3,253100,263600,262500,261100,253800,249400,251300,258500,265300,267e3,267900,274700,279200,277100,27e4,270600,274100,279900,278300,280400,279900,281500,278700,281400,285e3,292e3,290300,286300,290500,291900,304100,301600,314100,311900,312700,301800,292500,300200,302500,310800,302600,304200,304500,304700,305100,309e3,312600,314800,316200,314300,322900,328300,334800,336200,330300,328e3,315900,315100,318800,321500,320200,318600,321400,321600,331300,334100,341e3,347200,344900,343e3,329900,327700,316200,309700,306300,337600,
93144,79936,Texas,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111100,112900,113e3,118200,119800,123600,120200,125700,121900,122900,117400,123300,119200,118100,114e3,117800,119600,118600,118e3,117300,117500,12e4,124100,121400,121900,118600,117300,120500,120300,116600,104900,106800,112800,121300,119700,120700,118e3,119700,118700,119200,118300,117700,119900,115100,116200,114400,119100,119300,121200,121300,123400,121900,120700,117700,119900,123300,121500,116900,114400,119300,118900,118e3,118200,123400,127800,127800,125600,124100,125700,129400,129400,127e3,126800,128800,128500,126400,131600,133500,133200,127700,128500,127500,127400,127200,131100,131800,130600,129e3,130100,128200,128300,
91940,77449,Texas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145900,148e3,146600,148700,149400,152800,151700,152500,154500,155700,152500,150500,155800,162100,163600,16e4,159600,165e3,171e3,172500,172200,168800,166700,165600,167800,168e3,168900,165e3,166500,164700,169100,170700,174700,175900,177200,177500,176e3,174100,171900,177700,18e4,182100,177900,178e3,178e3,179900,184e3,186700,190600,191e3,
61616,10002,New York,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451600,428600,405300,437600,449500,470300,454600,494900,520800,541900,529200,547100,536600,563700,535600,536e3,517400,563700,559100,563700,544200,548200,568800,582500,621300,592200,612400,671500,687900,662700,580400,599500,567800,626300,617e3,644e3,642900,672400,678600,672100,720500,789500,843500,832500,812800,771600,751200,740300,730100,750300,789600,794900,825300,757700,775200,717300,792800,766500,855500,846600,852700,808e3,810500,852400,850200,924300,964100,975900,868800,822400,805e3,859700,788300,780800,722300,846200,831e3
61630,10016,New York,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679600,849500,871700,888100,762700,763400,765e3,743e3,837900,856500,86e4,717200,684900,706900,721400,694400,653300,724300,791500,859100,831e3,840300,804900,821600,826e3,816600,814100,787200,797900,797800,781300,761600,738500,774500,804e3,885100,873200,890700,786900,764200
74101,37013,Tennessee,8,132800,135100,133600,133400,132400,132300,131400,131400,127900,124400,121400,125200,131500,131800,128800,125800,128800,129300,127400,127500,124100,125800,120600,122600,122500,122100,122300,122e3,121800,118100,117400,113100,111500,110700,110600,113800,108800,105600,102400,103500,106200,103300,102800,100500,101700,106300,110500,113700,106700,104300,104e3,105200,104200,99e3,106200,112800,114800,107700,105500,109100,114300,120200,121800,125100,123800,120300,118e3,119500,125400,130500,132600,134e3,132900,132100,131600,130800,129100,129700,131e3,131900,133100,133600,135800,144600,148800,147600,142200,142e3,147600,148500,148700,147200,147900,148800,152300,152400,154600,154300,159100,162e3,163800,163e3,165900,168900,173100,173800,173e3,175100,174800,18e4,178500,179400,180400,185800,191700,195400,195800,196200,192600,195400,199300,207e3,214500,216300,221300,216300,218200,216900,215300,215200,
71831,32162,Florida,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182e3,186600,184100,187200,190600,195900,199400,206400,207300,210900,210100,212300,213900,218800,225800,227400,226500,23e4,231700,234200,233400,234e3,229900,230800,232500,237100,233500,234800,240200,245800,241800,235800,229600,231800,228400,233500,234100,240100,236e3,236500,236200,236900,237200,236e3,236e3,238e3,239300,239300,231800,226900,235200,240800,245400,236800,236700,238200,238300,237300,235200,235100,235300,233900,236200,242900,250600,255100,251600,257800,252800,254100,244800,249e3,252500,
96107,90250,California,10,507800,446500,387400,368300,416800,408900,400300,372200,383e3,390700,375400,353400,338600,319100,306200,304700,31e4,322e3,318600,311700,308800,331800,340300,344100,346600,350400,368900,342600,342800,331400,333300,333100,318700,327300,335e3,362e3,352900,358500,324400,307e3,291500,296100,312900,309400,322800,321800,318e3,289500,295700,299300,311400,298100,315600,318e3,332500,320800,358300,357500,374300,364600,386400,369300,358600,362700,382200,411800,415300,399400,398100,396400,457800,458600,459300,427200,430400,436800,452600,480100,489900,483800,452900,476100,472900,490900,502900,508900,506e3,478800,482100,476800,478900,477800,496600,507700,525300,530200,529900,520300,499500,511500,522600,552300,545100,549600,554300,563600,610500,610100,618200,580700,582800,57e4,610100,604300,608900,564100,563200,559500,589200,615200,643e3,635400,629800,629900,657900,682700,682500,653500,641200,643900,712500
74242,37211,Tennessee,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172900,173600,171e3,168900,172400,173900,180600,176400,181800,182700,187300,184700,185800,183200,187600,19e4,193300,197900,211e3,214800,213900,201300,201900,203400,208600,213100,218600,223200,223400,222200,222700,227500,230100,235700,233500,235500,230900,237800,239900,240500,240100,238200,255500,257200,265700,259e3,257400,254400,245700,248100,253100,254200,257600,
84620,60618,Illinois,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348e3,355100,378300,378400,366500,360600,354900,361100,347200,355700,357100,368800,356600,342e3,333200,340900,348200,334100,345200,322400,324900,287300,294300,291900,318900,342200,346500,357200,351500,370700,375300,393700,399500,384100,375400,367500,370400,340500,317200,307200,338900,364400,379e3,392200,401700,407500,377700,366800,358e3,372500,388600,394500,391800,385100,399100
92036,77573,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192400,190700,190300,191200,190900,193200,189e3,196e3,196300,200700,196800,198700,200300,203500,205700,213900,215700,215700,215100,225700,233e3,234400,229500,228400,234700,236300,238700,232e3,233500,233700,234800,235600,235800,237300,236600,240100,240400,236700,235700,238300,246800,247700,239700,237300,235700,240200,241800,245500,252400,254500,256400,256400,255900,257100,258500,259700,260200,261100,261700,259700,256900,255700,259300,259e3,267700,263900,263800,260400,
92045,77584,Texas,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173900,183200,188800,192600,194100,192800,191100,192700,192900,193700,191200,194600,194800,196900,193200,194400,194400,200100,210300,210600,209300,200500,204700,206600,216400,224400,230800,230500,226800,222400,222e3,221400,221800,226600,231e3,236500,235600,235100,237900,238300,242500,245900,251800,256300,263500,261200,261700,257500,258600,256600,251e3,249400,250700,253300,254e3,254100,257600,256900,249400,252300,254e3,263400,253200,252800,249300,254500,259200,262600,267500,
66126,20002,District of Columbia,15,405e3,402900,348200,332400,349e3,362700,365900,360600,358100,346300,321600,318500,309300,323100,294300,285600,296100,325300,327600,309400,313600,314500,329100,322900,318300,296400,292400,301700,306e3,317800,339200,351200,373800,354600,368800,359800,360200,343e3,324500,333800,342500,347200,331400,348400,342400,370400,335900,356400,337500,358e3,345700,367600,386e3,401e3,413200,408900,410400,394e3,403e3,409800,416300,413100,419600,428400,435800,438200,459400,47e4,473500,466700,463400,471300,475e3,46e4,430800,436700,467900,492e3,492900,495800,509700,506500,508500,512400,516900,517100,497300,503e3,499600,520300,513900,517700,524200,527900,542500,531200,534700,528700,538100,524500,518800,516700,529600,558100,559300,570900,538500,592300,598200,615e3,563100,558100,567e3,578500,586600,575900,567100,587700,619800,661200,654800,630500,607600,588500,593e3,593100,596900,597e3,626500,624500,
92271,78130,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195600,198400,194900,188300,188500,184e3,187e3,192200,199e3,202500,200800,198500,197e3,198e3,202700,199900,202300,203700,209100,206100,206800,210500,218900,219200,216200,212900,216e3,222e3,225900,222900,219300,214400,216700,230100,228100,229300,224100,226500,220800,,,,,
69816,28269,North Carolina,17,153400,155600,151400,150400,143400,142800,147e3,148800,142600,14e4,141100,152100,148500,152200,149400,153900,150200,149400,150800,151400,150700,143800,138200,137200,14e4,147300,149300,150400,149300,14e4,133700,127700,133500,135900,139500,143500,140200,138400,132600,135100,136800,134400,131400,135300,132400,133800,130900,132600,127700,129900,139400,142500,137400,129200,135200,135900,135500,133e3,136300,145100,148400,147700,147100,143700,146600,148900,157500,155e3,154700,148900,152300,156600,165300,164700,163e3,157200,160200,162600,165400,162100,160400,163200,164400,164900,161500,161500,163600,166500,167700,164100,163100,164700,162200,165400,166700,169400,167700,174300,175900,179600,173900,177100,175300,177800,180500,178600,174600,170400,173800,177100,179e3,179900,175700,174300,172600,178200,181700,184100,182800,188100,192900,196300,198800,199700,199500,193200,193700,194800,196300,198400,
92551,78613,Texas,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252200,254600,256100,254400,254400,257700,253100,252500,249500,257300,263900,267300,268700,266900,269300,269400,272800,272600,274200,273200,275800,276600,277500,278e3,285500,284600,284900,276700,279100,277400,276600,278700,274900,276e3,274800,279300,283500,292800,302700,306100,300400,303500,305600,
97771,94565,California,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277100,287100,337500,344700,337600,289100,281700,282900,276e3,286300,280700,287600,279200,297700,299800,309e3,304600,305700,311400,317600,328500,326500,322e3,321100,321800,329500,333700,340500,349600,356e3,358700,353400,351900,347800,361900,367900,381700,373200,369200,361600,375200,377500,378500,380200,392300,404700,409600,404200,411700,416400,432900,426800,426200,419900,431700,432500,429300,425600,424500,424100,429300,
93123,79912,Texas,20,206400,206800,197500,186400,174500,179900,181500,193700,193200,191100,196800,202600,219800,210100,204e3,186e3,180600,178800,178700,177200,173100,170200,186500,200900,205500,191200,184500,178400,18e4,178200,202900,207e3,203600,188700,191e3,210500,208600,199900,193400,19e4,192700,182200,189500,185200,173500,167700,177200,202200,193e3,193e3,176700,174500,160500,170300,190700,198100,185400,175500,177500,184e3,179900,183e3,182700,189e3,184500,181300,179600,198300,195300,193e3,181e3,190100,182600,175700,170600,178300,187e3,189800,191600,178800,176500,167600,166e3,160500,172200,175400,183500,183200,189400,191500,186900,186800,188300,193300,192400,199900,196100,190500,183900,182400,186800,176e3,176800,184100,190100,195300,189600,189600,193400,197900,197600,187400,177500,190900,196100,201200,197800,199500,204900,198500,199900,2e5,201e3,201800,193200,195800,192300,192700,180700,184300,
66133,20009,District of Columbia,21,454500,422200,466e3,465300,472600,432900,429200,418100,417700,402700,415e3,401100,412100,405e3,432300,447100,431800,431300,423e3,446200,458400,460400,474e3,433700,440100,417400,446900,43e4,411700,406800,426300,428300,425600,436900,459600,486e3,474900,487e3,467400,471e3,442800,444400,429400,424200,402500,414200,457100,476e3,458800,441300,434300,461600,459100,460400,446800,435200,460900,485700,503400,503200,478700,485600,477800,503600,486300,473800,466400,464e3,488700,499100,501e3,499800,499400,531800,534500,537800,532900,547500,551300,544600,511400,476700,476200,468800,503100,492100,522e3,506100,532100,526500,535100,524800,534200,557200,569800,581500,579e3,557700,529100,498700,492300,515600,546800,586200,570200,56e4,547500,549900,545200,540800,554800,580600,588600,580800,550400,543800,560800,568800,565200,549500,555200,592700,584400,588100,550400,552800,529e3,536e3,528700,563100,
90654,75052,Texas,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158e3,162800,160700,164200,164400,164700,161100,161900,163600,167600,167700,165600,167100,166800,168600,168200,167700,171200,171600,175200,176900,181300,181900,182100,180700,183100,197600,201e3,197600,187600,188800,188600,189100,190500,197300,195800,194200,192e3,198900,211500,217800,222300,220800,219e3,212700,202800,202200,208300,214600,221800,227800,225400,
74126,37042,Tennessee,23,111600,109700,111900,111100,104200,101500,101400,99200,98e3,98800,109300,109200,112200,109300,112600,110700,107100,109600,110400,110300,106100,104100,110200,110300,109800,106700,107e3,103900,102100,100500,102400,102800,103900,109100,118300,121500,115800,109500,106200,109600,107400,112200,111900,111300,109900,112700,120500,117100,116e3,112800,116e3,114600,110400,109500,110300,109700,109200,110800,115700,112300,110600,107300,114900,114200,114300,108900,107300,101700,102100,101800,104500,106600,104e3,109600,107400,110200,107200,112e3,112200,110400,107100,105100,112e3,109800,112200,110300,113100,115500,110200,109600,107900,11e4,107700,108900,110100,113900,114700,115400,116300,115900,118300,120900,124e3,124100,123700,124100,125e3,125900,125700,125600,124100,122700,119700,121600,121100,123600,123600,131400,141500,143300,141600,138900,142100,142700,138800,139700,141300,140400,138600,139400,
91926,77433,Texas,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246300,245900,22e4,214400,209200,227600,231400,236400,240400,237200,241200,227800,220700,221200,229400,224500,225100,218600,230800,237700,241300,236600,213400,206200,208400,211600,218300,217400,228100,234100,237600,237900,236300,242200,248500,255600,251100,251200,247400,260100,263700,270300,262700,255600,26e4,269500,273200,271e3,277100,
89925,73099,Oklahoma,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143200,144800,143800,143200,141200,143200,147300,148400,148e3,147500,147600,147600,148e3,150300,151200,151700,148300,148300,145300,147100,147800,149900,152500,153500,155e3,153500,152800,150700,151400,149800,153e3,155700,152e3,148400,148900,154200,159e3,157700,160300,162e3,167300,167200,166e3,152200,15e4,149600,165100,167400,171700,166900,170100,164700,161500,160600,164400,
91922,77429,Texas,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205800,219800,225500,224900,211700,205300,206800,209100,207700,206200,206400,209800,212700,217300,222e3,221600,213300,210600,212900,214100,217500,221e3,226900,227100,228800,231e3,230600,230600,228600,231600,230500,229800,230900,236400,239e3,232200,230200,239100,238100,238400,234300,240900,241300,237500,236800,240200,249e3,261200,276100,
91968,77479,Texas,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346100,332400,336500,339400,319700,325300,334100,345100,327800,320100,326e3,333700,338200,332400,324300,318700,330800,345200,334800,318400,313500,305200,314100,327800,355600,363300,365700,373800,378600,370200,354700,371500,384600,404500,392800,378200,359e3,352800,358600,371500,380700,381400,395600,4e5,372600,342100,322e3,343600,347200,351600,351800,361e3,364100,360400,353e3,331400,
70829,30044,Georgia,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78100,76300,77800,77400,79700,80400,81300,81e3,81200,81600,81400,80900,83500,88800,94700,95500,97500,97200,99700,98800,102900,106400,109500,109700,111800,113800,118900,12e4,122700,121600,122200,121800,122300,123500,125900,129400,131200,131100,131300,133200,134600,135200,141300,143800,144700,144900,145200,147200,143600,146300,148800,149e3,15e4,150100,153600,155800,158200,158900,159100,157100,158700,159800,162300,164100,164800,168500,17e4,177900,178300,179300,174e3,175500,176500,178400,179100,179800,178800,181500,183e3,190500,192200,195600,190200,192700,188900,194400,,
86026,63376,Missouri,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160600,161e3,158800,162200,162e3,163800,163100,163100,161700,161300,164500,164700,161400,160100,158100,161700,163900,167400,170100,170200,170900,172900,170300,169e3,168e3,172900,173600,174600,178600,174700,175300,170600,176900,178100,178900,178800,177800,177400,180800,179100,184300,187800,191100,188900,186e3,187500,190600,190500,188600,184900,188100,187400,
70828,30043,Georgia,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117e3,118500,113300,108700,105700,106e3,108700,117100,122600,123900,122400,123300,125500,126700,128300,135300,141200,145600,144900,145400,151600,153200,153700,151200,152200,153500,149900,151500,148200,150800,153200,161100,166200,167600,169800,171400,172700,174400,174800,176e3,176100,179500,180700,181600,181100,181200,181800,182800,185400,186200,188e3,188400,184800,184400,183700,190300,193400,196200,199300,198400,200900,201200,204800,203800,205100,207600,213700,216e3,216500,218900,218300,215900,215500,221200,222900,220300,216900,219600,223400,226100,227100,228700,230100,231300,229700,,
84627,60625,Illinois,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263100,262500,275200,290200,251200,233800,215800,264100,267200,273e3,255e3,263200,264800,261800,253300,246200,265600,278100,276900,260500,254300,254800,258700,255900,257900,254200,263500,264200,253900,218300,216100,217100,249400,258800,274400,273900,250900,249700,231500,237600,241e3,255e3,279600,282300,269400,241800,226400,230100,248700,259400,267400,262200,255300,250100,251900,255400,272100,276e3,285500,274200,293100,290800,303700,303500,298400
84630,60629,Illinois,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89500,86600,97700,90800,94400,83100,85200,73700,76800,69900,78100,84400,91200,92700,92600,93600,95600,102e3,105700,109800,103600,100400,93400,99200,103700,114500,115500,112500,109700,111e3,119100,115e3,123200,125800,137900,120900,118400,112200,120700,120100,125200,129700,128300,123900,122300,127700,135600,137800,135100,132600,135200,138300,143500,140200,140600,141200,141900,141500,136700,133100,136e3,142500,152600,159700,156500,154100,147800,151600,163400,166800,165700,153100,156200,157300,163100,160100,169900,175500,180800,174400,179e3,173300,174200
69823,28277,North Carolina,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271700,260100,241900,230800,251200,279300,273500,262400,247700,255700,248e3,241800,245400,253200,251e3,248800,257200,257600,255800,246900,241100,249600,250300,255700,251200,260400,269900,261900,257100,255400,269100,281900,280300,281500,278200,284600,294800,288300,284400,279500,276300,298700,301900,316200,3e5,290300,284e3,276700,277200,278700,281600,277100,279e3,273300,274700,261800,264400,267700,274600,275600,272400,266600,254600,263100,264300,278100,273600,287600,307800,318600,321600,316200,314300,321500,318e3,315800,311600,323200,323200,
60545,07030,New Jersey,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641800,665500,704600,723800,744700,710800,750800,698300,712300,681800,710200,686400,697800,704800,736500,705500,726e3,734700,804600,757200,769800,702500,736300,674100,684500,625100,675e3,669700,732800,704900
92341,78245,Texas,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138900,139200,136800,136500,136300,139700,138900,14e4,138500,141e3,141400,141800,142600,140900,146900,147800,154400,15e4,149200,151400,155600,153e3,150200,150400,159100,163600,166800,171100,169100,168700,167300,167e3,170400,165100,170500,165900,165400,166100,17e4,175500,173100,173300,175800,177e3,176600,175300,173100,170200,169600,176200,183200,186800,184100,187800,193200,202700,202100,
90823,75287,Texas,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243300,246800,246e3,254400,259400,266600,271700,296400,300500,303500,285800,254600,280900,274900,306700,258700,260100,260400,286100,287600,282800,283e3,297800,33e4,371e3,365900,340400,301800,308700,311400,300200,286200,280600,281900,280500,299600,331e3,332700,324400,287200,304e3,340300,355300,368300,
94748,85032,Arizona,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,184e3,184800,191600,190500,192800,192800,192400,210900,215e3,221500,207900,203900,195700,195800,196700,204700,211700,215600,218300,215300,218e3,216300,226200,223200,228100,220700,223600,232300,236900,230600,230500,219700,218100,205800
67732,23464,Virginia,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229600,225800,225400,226400,226600,222e3,221100,221700,219700,219800,219300,227200,227800,227400,227800,228800,234600,234800,234700,224900,225200,234500,242300,243100,237200,239900,242e3,242200,239600,240200,232900,230600,229700,243100,253800,256900,248500,237700,236e3,239e3,245e3,246800,242e3,
70874,30096,Georgia,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106800,107900,110400,113600,107600,105800,106600,106900,108400,107600,108300,105500,103800,107200,115500,118700,122300,125700,129500,134500,137400,142e3,146800,151500,150800,146700,142500,144400,144900,146200,147100,149900,148700,156800,156800,158400,155500,161600,168300,169700,169700,169500,168900,174800,174600,173800,170900,173500,176e3,169300,167800,174800,186300,190400,188300,183400,185500,182100,182800,179e3,183e3,187300,196700,196800,197400,189600,192800,189600,193300,194200,198400,202100,202300,203400,199900,202300,206600,214400,214500,214600,209800,215300,215900,224500,224300,225800,218900,
90795,75243,Texas,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218e3,225200,231700,229600,216400,209700,212400,223200,227100,222500,217900,213400,208400,201900,231900,225400,241900,232700,259200,262300,260600,258200,252400,255100,262900,258800,249800,241200,257800,263800,278700,295900,302400,292500,269300,254600,231600,212600,226600,,,
99534,98052,Washington,41,434400,432500,418900,411800,412700,453500,465200,450100,426300,417400,48e4,464900,448600,384e3,396700,402e3,401800,388700,414e3,404700,434500,413800,431200,407700,404800,401100,401900,387600,388900,402500,436400,431800,453400,437900,428500,402400,407300,425900,415500,383300,372200,385400,402200,397500,397400,414500,406300,393700,379100,390400,395100,393400,406900,417800,420400,409400,427800,423100,423500,414400,415800,433600,429200,442200,452400,45e4,454300,440900,454700,458600,455100,440200,458100,469300,490900,481200,497900,498400,492400,466500,455800,474200,501300,488800,479600,473900,491400,494100,489900,517700,529300,543200,536500,539700,541700,557100,567900,557100,548e3,549500,571900,578700,587600,617200,621300,636900,644700,668100,671400,667400,68e4,700400,682700,673800,679300,710200,737900,708700,690600,693500,724300,766500,772600,771e3,747600,754600,786900,813400,798300,773900,732e3
97711,94501,California,42,602e3,597400,585600,567700,551e3,588e3,589900,586300,588100,611500,581700,547300,523800,535600,521100,499700,512e3,542600,540200,527700,504900,543600,554300,555800,548600,555400,543400,526800,502400,541600,561400,579200,554600,549500,591e3,552200,526700,471200,500200,485500,479400,465800,458300,442100,436100,438200,433500,404400,419100,457500,470600,469100,459400,510600,512700,536400,533600,554200,557700,555100,513300,511900,527100,590800,608500,609800,606700,605300,625700,632200,642100,646e3,659e3,661900,668900,689300,667100,685200,695700,740500,722500,702800,699200,710700,726700,742200,752e3,749700,746700,753600,747800,750200,754400,791300,815e3,854600,849700,838e3,790700,780600,768500,771400,791100,815300,828700,835200,831800,838200,832300,852100,850700,857e3,859900,865900,926400,923e3,921300,866100,878600,870200,885600,899600,919600,940300,945100,995500,964500,967700,909800,915700,
91889,77379,Texas,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215400,218800,224400,223700,222300,220600,231500,231700,231800,222700,219700,220200,223800,210500,204700,200900,222200,221600,226400,226500,231800,230800,231e3,231500,237100,236400,230900,229200,219300,222900,220100,233700,232100,246e3,242600,241e3,227300,220200,231200,240500,252e3,251e3,243900,240200,237800,248600,252700,265500,267200,
61148,08701,New Jersey,44,243700,231900,217200,202500,204800,193600,217500,21e4,200500,192800,229700,241600,228200,190200,186200,197400,198700,184400,201400,221e3,228500,208900,197600,195100,197400,185300,185600,185800,205e3,193e3,191900,173500,182e3,181900,197900,200100,194400,167400,173900,167e3,183100,167500,166800,180200,189300,201100,200900,179200,169100,148700,160500,150100,155800,167e3,173e3,153e3,165300,160400,179400,167900,183400,189700,180400,171300,165800,182200,195100,195900,195400,194e3,201100,193700,202100,183100,184400,187900,210700,210900,216600,232300,252500,245100,242300,238200,239800,238200,239600,258100,249800,238700,219400,237e3,245e3,25e4,235500,240800,237600,246700,257900,266900,265400,258500,283300,274700,261500,244100,247700,255e3,255700,248800,254400,238e3,255200,254e3,246800,228200,216500,226300,244800,245700,262500,258300,25e4,224800,208500,202400,207800,219900,242600,243600,
