"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-01-31,96160,"90502","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","West Carson",6988,513900,0.00429939417627516,0.0156126482213439,0.0487755102040816,0.0738991329488645,0.038417383176341,"2019-01","2019-Q1",513900,0,"2019-01"
2019-01-31,84529,"60478","IL","Chicago-Naperville-Elgin","Cook County","Country Club Hills",6989,124200,0.0138775510204082,0.037593984962406,0.0615384615384615,0.0169300911675705,-0.0149564304040177,"2007-05","2007-Q2",163600,-0.240831295843521,"2003-04"
2019-01-31,91938,"77447","TX","Houston-The Woodlands-Sugar Land","Harris County","Hockley",6990,216300,0.00604651162790698,0.0112201963534362,0.0804195804195804,0.0732471629198828,0.0446118179357144,"2019-01","2019-Q1",216300,0,"2019-01"
2019-01-31,60708,"07522","NJ","New York-Newark-Jersey City","Passaic County","Paterson",6991,213700,-0.0014018691588785,0.0244487056567593,0.29593693147362,0.125547831281225,-0.0144967959676088,"2007-02","2007-Q1",326400,-0.345281862745098,"2004-08"
2019-01-31,98265,"95540","CA","Eureka-Arcata-Fortuna","Humboldt County","Fortuna",6992,261800,-0.00418410041841004,-0.0271274619100706,-0.0194756554307116,0.0499254357073906,0.0126388168996348,"2018-07","2018-Q3",270500,-0.0321626617375231,"2017-06"
2019-01-31,91977,"77488","TX","El Campo","Wharton County","Wharton",6993,121500,0.00579470198675497,0.00662800331400166,0.062992125984252,0.058585684037501,0.0326663771661249,"2019-01","2019-Q1",121500,0,"2019-01"
2019-01-31,91932,"77441","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Fulshear",6994,424800,0.000235460324935248,0.00306965761511216,0.0290697674418605,0.035562415254951,0.02446198278845,"2018-08","2018-Q3",425300,-0.00117564072419469,"2018-08"
2019-01-31,96323,"91204","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",6995,621700,0.00338928340865074,0.0332391557254446,0.111568031467906,0.106512328330116,0.0509316042689112,"2019-01","2019-Q1",621700,0,"2019-01"
2019-01-31,80630,"51103","IA","Sioux City","Woodbury County","Sioux City",6996,80900,0.00372208436724566,0.00372208436724566,0.0801068090787717,0.0489669810240516,0.0238698779905486,"2019-01","2019-Q1",80900,0,"2019-01"
2019-01-31,66116,"19968","DE","Salisbury","Sussex County","Milton",6997,300300,0.00267111853088481,0.0124747134187458,0.0717344753747323,0.0448925299347283,0.0175688602175905,"2006-03","2006-Q1",326900,-0.0813704496788009,"2005-07"
2019-01-31,66136,"20012","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",6998,748200,0.00200883889112093,0.0125862768980918,0.0706926159129937,0.0735067400125231,0.0468146021819131,"2019-01","2019-Q1",748200,0,"2019-01"
2019-01-31,70429,"29369","SC","Spartanburg","Spartanburg County","Moore",6999,175400,0.00458190148911798,0.0197674418604651,0.0623864324651726,0.0471663898353247,0.0184458370331591,"2019-01","2019-Q1",175400,0,"2019-01"
2019-01-31,86212,"63841","MO",,"Stoddard County","Dexter",7000,101600,0.000985221674876847,-0.0183574879227053,0.0241935483870968,0.0608998365245419,,"2018-10","2018-Q4",103500,-0.0183574879227053,"2018-08"
2019-01-31,69977,"28467","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County","Carolina Shores",7001,185700,-0.00214938205265986,-0.000538213132400431,0.0611428571428571,0.0345430832660421,-0.00588971327225718,"2007-02","2007-Q1",214700,-0.135072193758733,"2005-11"
2019-01-31,97357,"93610","CA","Madera","Madera County","Chowchilla",7002,220100,0.00456412596987677,0.0213457076566125,0.150548876110821,0.118198389665702,0.0383991154954733,"2006-02","2006-Q1",304900,-0.278123975073795,"2005-03"
2019-01-31,64473,"16146","PA","Youngstown-Warren-Boardman","Mercer County","Sharon",7003,39000,0.00515463917525773,0.012987012987013,-0.017632241813602,-0.0256021267574199,-0.0209570219758635,"2003-08","2003-Q3",77300,-0.495472186287193,"1998-09"
2019-01-31,97375,"93630","CA","Fresno","Fresno County","Kerman",7004,232800,0.00518134715025907,0.0139372822299652,0.0491212257773772,0.0780202091499966,0.0280726995595655,"2006-07","2006-Q3",267100,-0.128416323474354,"2005-09"
2019-01-31,78378,"46975","IN",,"Fulton County","Rochester",7005,111800,0.0017921146953405,0.0063006300630063,0.14431934493347,0.0471424543084682,0.0151417118201593,"2019-01","2019-Q1",111800,0,"2019-01"
2019-01-31,99258,"97408","OR","Eugene","Lane County","Eugene",7006,378300,0.0047808764940239,0.0254811602060179,0.088006902502157,0.0737868805251338,0.0257757499566555,"2019-01","2019-Q1",378300,0,"2019-01"
2019-01-31,75564,"40210","KY","Louisville/Jefferson County","Jefferson County","Louisville",7007,33400,-0.00595238095238095,-0.0457142857142857,0.050314465408805,0.0784057551218966,,"2018-09","2018-Q3",35600,-0.0617977528089888,"2018-05"
2019-01-31,98514,"95963","CA",,"Glenn County","Orland",7008,235300,0.00255645504899872,0.0103048518677544,0.101076275152082,0.0863713574421372,0.0273810702631152,"2006-06","2006-Q2",246500,-0.0454361054766734,"2005-10"
2019-01-31,92577,"78642","TX","Austin-Round Rock","Williamson County","Liberty Hill",7009,386100,0.00599270453361126,0.0230524642289348,0.0940776423916124,0.085316376405075,0.0479975978003166,"2019-01","2019-Q1",386100,0,"2019-01"
2019-01-31,93312,"80236","CO","Denver-Aurora-Lakewood","Denver County","Denver",7010,387200,0.00519210799584631,0.017875920084122,0.0758544040011114,0.119193942608251,0.0684002635370553,"2019-01","2019-Q1",387200,0,"2019-01"
2019-01-31,71076,"30360","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Dunwoody",7011,336600,0.00238237045860631,0.0099009900990099,0.0823151125401929,0.0814049938465895,0.030644574750244,"2019-01","2019-Q1",336600,0,"2019-01"
2019-01-31,86305,"64057","MO","Kansas City","Jackson County","Independence",7012,178200,0.00791855203619909,0.0253164556962025,0.0588235294117647,0.0662568517743993,0.0197116309382612,"2019-01","2019-Q1",178200,0,"2019-01"
2019-01-31,100199,"99344","WA","Othello","Adams County","Othello",7013,181100,-0.00220385674931129,-0.0125408942202835,0.0378223495702006,0.0678940623686313,0.0335482277199848,"2018-10","2018-Q4",183400,-0.0125408942202835,"2018-09"
2019-01-31,87878,"68132","NE","Omaha-Council Bluffs","Douglas County","Omaha",7014,244500,0.00410677618069815,0.0145228215767635,0.114911080711354,0.0639953128150836,0.0445631465874619,"2019-01","2019-Q1",244500,0,"2019-01"
2019-01-31,70411,"29334","SC","Spartanburg","Spartanburg County","Duncan",7015,168200,0.00178677784395473,0.0138637733574442,0.0605296343001261,0.0615055794280046,0.0255457528422682,"2019-01","2019-Q1",168200,0,"2019-01"
2019-01-31,82004,"54961","WI",,"Waupaca County","New London",7016,150500,0.00736278447121821,0.0436893203883495,0.101756954612006,0.051647339896004,0.0204658173880594,"2019-01","2019-Q1",150500,0,"2019-01"
2019-01-31,71144,"30461","GA","Statesboro","Bulloch County","Statesboro",7017,173400,0.00638421358096344,0.0471014492753623,0.156771180787191,0.0337260471296841,0.0111503525620917,"2019-01","2019-Q1",173400,0,"2019-01"
2019-01-31,70798,"30011","GA","Atlanta-Sandy Springs-Roswell","Barrow County","Auburn",7018,182500,0.00274725274725275,0.0122018857459789,0.110772976262934,0.100423997687827,0.0319908920542784,"2019-01","2019-Q1",182500,0,"2019-01"
2019-01-31,74213,"37166","TN",,"Dekalb County","Smithville",7019,116300,0,0.00605536332179931,0.118269230769231,0.065716942993185,0.0265395065853586,"2019-01","2019-Q1",116300,0,"2019-01"
2019-01-31,71544,"31516","GA","Waycross","Pierce County","Blackshear",7020,127500,0.00870253164556962,0.0265700483091787,0.120386643233743,0.0733402853093648,0.0328347664495028,"2019-01","2019-Q1",127500,0,"2019-01"
2019-01-31,60575,"07066","NJ","New York-Newark-Jersey City","Union County","Clark",7021,430200,-0.000928936367858802,0.00608044901777362,0.0250178699070765,0.0436217447651774,0.0119803384426804,"2006-08","2006-Q3",453200,-0.0507502206531333,"2005-12"
2019-01-31,72142,"32669","FL","Gainesville","Alachua County","Newberry",7022,214500,0.00562587904360056,0.0137051039697543,0.113707165109034,0.063320188341832,0.0145768122426229,"2007-05","2007-Q2",219100,-0.0209949794614331,"2006-10"
2019-01-31,84027,"59401","MT","Great Falls","Cascade County","Great Falls",7023,172400,0.0075978959672706,0.0341931613677265,0.0768269831355403,0.0363689675082421,0.0299853807155837,"2019-01","2019-Q1",172400,0,"2019-01"
2019-01-31,91343,"76266","TX","Dallas-Fort Worth-Arlington","Denton County","Sanger",7024,207800,0.0126705653021443,0.0333167578319244,0.102387267904509,0.0881623292576696,0.0503885990628377,"2019-01","2019-Q1",207800,0,"2019-01"
2019-01-31,59324,"04043","ME","Portland-South Portland","York County","Kennebunk",7025,342800,-0.00232828870779977,0.00823529411764706,0.0762951334379906,0.0588945571300086,0.0252279463059848,"2018-12","2018-Q4",343600,-0.00232828870779977,"2018-12"
2019-01-31,67282,"22508","VA",,"Orange County","Locust Grove",7026,253200,0.000790513833992095,-0.00118343195266272,0.0603015075376884,0.0275767883163351,0.00583039456660139,"2006-06","2006-Q2",302700,-0.163528245787909,"2005-02"
2019-01-31,73219,"34785","FL","The Villages","Sumter County","Wildwood",7027,106200,0.0162679425837321,0.0463054187192118,0.224913494809689,0.123985120487662,0.0264483981597514,"2019-01","2019-Q1",106200,0,"2019-01"
2019-01-31,65673,"18969","PA","Philadelphia-Camden-Wilmington","Montgomery County","Telford",7028,269500,0.00597237775289287,0.016597510373444,0.0572773636720283,0.0316678417711265,0.00834862139963821,"2019-01","2019-Q1",269500,0,"2019-01"
2019-01-31,60546,"07031","NJ","New York-Newark-Jersey City","Bergen County","North Arlington",7029,356000,0,0.00423131170662906,0.012514220705347,0.0404313488941019,-0.00122762533895715,"2007-04","2007-Q2",403400,-0.117501239464551,"2005-03"
2019-01-31,69996,"28516","NC","Morehead City","Carteret County","Beaufort",7030,224500,0.00537393640841917,0.0237118103055176,0.138438133874239,0.0644266915552152,0.00574538502942601,"2007-05","2007-Q2",227600,-0.0136203866432337,"2007-03"
2019-01-31,96824,"92344","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Hesperia",7031,310600,0.00225879315908358,0.00942476438089048,0.0647925951319849,0.0864376788102141,0.0394712623875757,"2006-07","2006-Q3",400000,-0.2235,"2004-12"
2019-01-31,76270,"42211","KY","Clarksville","Trigg County","Cadiz",7032,113700,-0.00175592625109745,0.00264550264550265,0.089080459770115,0.0547473962023215,0.0272450774987558,"2018-12","2018-Q4",113900,-0.00175592625109745,"2018-11"
2019-01-31,67825,"23838","VA","Richmond","Chesterfield County","Chesterfield",7033,323700,0.00496740142812791,0.0144155437167032,0.0221029365329965,0.0394986669802704,0.00639805958619477,"2007-06","2007-Q2",325100,-0.00430636727160874,"2007-04"
2019-01-31,83019,"56701","MN",,"Pennington County","Thief River Falls",7034,149400,0.00673854447439353,0.0282174810736407,0.0833937635968093,0.0280510007594379,0.0491096612721966,"2019-01","2019-Q1",149400,0,"2019-01"
2019-01-31,90276,"74070","OK","Tulsa","Osage County","Skiatook",7035,144100,0.00418118466898955,0.0337159253945481,0.0658284023668639,0.0423688323430658,0.0275575724427597,"2019-01","2019-Q1",144100,0,"2019-01"
2019-01-31,65975,"19508","PA","Reading","Berks County","Robeson",7036,195200,0.00670448684889118,0.0209205020920502,0.0731170973062122,0.0394048856113234,0.00456975311037278,"2006-09","2006-Q3",203100,-0.0388970950270803,"2006-04"
2019-01-31,58544,"01907","MA","Boston-Cambridge-Newton","Essex County","Swampscott",7037,525000,0.00787099251295834,0.0148849797023004,0.0569760418763841,0.0603843856765223,0.0413202552733207,"2019-01","2019-Q1",525000,0,"2019-01"
2019-01-31,90323,"74146","OK","Tulsa","Tulsa County","Tulsa",7038,93600,0.00862068965517241,0.0319735391400221,0.0263157894736842,0.042813907644361,0.0182689041062762,"2019-01","2019-Q1",93600,0,"2019-01"
2019-01-31,91993,"77510","TX","Houston-The Woodlands-Sugar Land","Galveston County","Santa Fe",7039,209800,0.010597302504817,0.035538005923001,0.0831182240578214,0.0833381386245464,0.0387849125505375,"2019-01","2019-Q1",209800,0,"2019-01"
2019-01-31,67782,"23661","VA","Virginia Beach-Norfolk-Newport News","Hampton City","Hampton",7040,138800,-0.00215672178289001,0.00945454545454546,0.0784770784770785,0.0756289597137478,-0.00673232667691903,"2008-06","2008-Q2",155200,-0.105670103092784,"2006-06"
2019-01-31,70405,"29325","SC","Greenville-Anderson-Mauldin","Laurens County","Clinton",7041,91400,0.0043956043956044,0.0110619469026549,-0.0129589632829374,0.0456967632691117,0.0165024914860559,"2018-02","2018-Q1",92700,-0.0140237324703344,"2017-09"
2019-01-31,59359,"04090","ME","Portland-South Portland","York County","Wells",7042,300100,-0.00033311125916056,0.00233800935203741,0.0779454022988506,0.052098990495492,0.0238000138120136,"2018-12","2018-Q4",300200,-0.00033311125916056,"2018-12"
2019-01-31,90694,"75103","TX",,"Van Zandt County","Canton",7043,158900,0.00569620253164557,0.0351791530944625,0.0780189959294437,0.0591794067907043,0.0325936713826729,"2019-01","2019-Q1",158900,0,"2019-01"
2019-01-31,64307,"15767","PA",,"Jefferson County","Punxsutawney",7044,81600,0.003690036900369,0.0061652281134402,0.0342205323193916,0.00958319368439864,0.0135847387757306,"2016-05","2016-Q2",83900,-0.0274135876042908,"2015-08"
2019-01-31,72938,"33957","FL","Cape Coral-Fort Myers","Lee County","Sanibel",7045,775400,0.000128982329420869,0.0193243065597476,0.065695437053326,0.046694581322299,0.0254140107630001,"2006-04","2006-Q2",880500,-0.119363997728563,"2004-11"
2019-01-31,82286,"55436","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",7046,477200,0.00653870491457498,0.00930626057529611,-0.0172981878088962,0.0464411801422369,0.0324931704906,"2018-05","2018-Q2",491800,-0.0296868645790972,"2017-11"
2019-01-31,97436,"93728","CA","Fresno","Fresno County","Fresno",7047,173600,0.00346820809248555,0.0260047281323877,0.074922600619195,0.0910232180858255,0.0335548125982676,"2006-05","2006-Q2",224300,-0.226036558181008,"2004-12"
2019-01-31,73978,"36619","AL","Mobile","Mobile County","Mobile",7048,129300,0.00466200466200466,0.0117370892018779,0.0748129675810474,0.0521060509915667,0.00451865253535866,"2019-01","2019-Q1",129300,0,"2019-01"
2019-01-31,92024,"77554","TX","Houston-The Woodlands-Sugar Land","Galveston County","Galveston",7049,339100,0.00922619047619048,0.0235436160579535,0.0650125628140703,0.068566225479598,0.0213220909352967,"2019-01","2019-Q1",339100,0,"2019-01"
2019-01-31,97896,"94960","CA","San Francisco-Oakland-Hayward","Marin County","San Anselmo",7050,1278300,0.00392680436660646,-0.00296388737227985,0.0460720130932897,0.0749784870026806,0.0495016099327001,"2018-09","2018-Q3",1282900,-0.00358562631537922,"2018-09"
2019-01-31,79413,"48840","MI","Lansing-East Lansing","Ingham County","Haslett",7051,185400,0.0048780487804878,0.0103542234332425,0.0450958286358512,0.0552320562663766,0.0268831162126748,"2019-01","2019-Q1",185400,0,"2019-01"
2019-01-31,63942,"15211","PA","Pittsburgh","Allegheny County","Pittsburgh",7052,146700,0.00755494505494505,0.0338266384778013,0.172661870503597,0.154259395438754,0.082658920392358,"2019-01","2019-Q1",146700,0,"2019-01"
2019-01-31,60995,"08107","NJ","Philadelphia-Camden-Wilmington","Camden County","Oaklyn",7053,176000,0.00399315459212778,0.00859598853868195,0.0692588092345079,0.0313884538078717,-0.00129751048751825,"2007-02","2007-Q1",202600,-0.131293188548865,"2005-11"
2019-01-31,60329,"06470","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Newtown",7054,378600,0.00132240148108966,0.00745077168706759,0.0109479305740988,0.0191748952223081,-0.00803276899913707,"2006-05","2006-Q2",503100,-0.247465712581992,"2003-01"
2019-01-31,98423,"95814","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",7055,453600,-0.00198019801980198,-0.0194552529182879,-0.0678175092478422,0.0809910471932893,0.0431174440521089,"2018-01","2018-Q1",486600,-0.0678175092478422,"2017-09"
2019-01-31,94979,"85546","AZ","Safford","Graham County","Safford",7056,156100,0.00579896907216495,0.042752171008684,0.0691780821917808,0.0696103757250688,0.0139542143377045,"2019-01","2019-Q1",156100,0,"2019-01"
2019-01-31,399681,"94505","CA","San Francisco-Oakland-Hayward","Contra Costa County","Discovery Bay",7057,609000,-0.00213009995084385,-0.000492368291482029,0.0509059534081104,0.0555745821724121,0.0397270285918589,"2006-08","2006-Q3",709100,-0.141164856860809,"2004-10"
2019-01-31,97194,"93263","CA","Bakersfield","Kern County","Shafter",7058,187200,0.00483091787439614,0.00862068965517241,0.0789625360230548,0.0641193649710519,0.0241907191334194,"2007-03","2007-Q1",229700,-0.185023944275141,"2005-11"
2019-01-31,79000,"48130","MI","Ann Arbor","Washtenaw County","Dexter",7059,341300,0.00323339212228101,0.0145659928656361,0.0786978508217446,0.0666392589422609,0.0514789846808521,"2019-01","2019-Q1",341300,0,"2019-01"
2019-01-31,96583,"92010","CA","San Diego-Carlsbad","San Diego County","Carlsbad",7060,767900,-0.00233857347018319,0.000651550690643732,0.0539390612132858,0.0589757275821605,0.0471527878975173,"2018-11","2018-Q4",770200,-0.0029862373409504,"2018-11"
2019-01-31,79300,"48638","MI","Saginaw","Saginaw County","Saginaw",7061,116900,0.00171379605826907,0.0254385964912281,0.119731800766284,0.0344261043776575,0.0128378289444784,"2005-01","2005-Q1",132800,-0.119728915662651,"2000-08"
2019-01-31,80657,"51301","IA","Spencer","Clay County","Spencer",7062,131500,0.00458365164247517,0.00843558282208589,0.0354330708661417,0.0302418048883457,0.0243314838746509,"2019-01","2019-Q1",131500,0,"2019-01"
2019-01-31,70613,"29631","SC","Greenville-Anderson-Mauldin","Pickens County","Clemson",7063,204400,0.00146986771190593,0.00245218244237371,0.00392927308447937,0.0512537684003771,0.0205363647088672,"2018-03","2018-Q1",209000,-0.0220095693779904,"2018-02"
2019-01-31,73163,"34669","FL","Tampa-St. Petersburg-Clearwater","Pasco County","Hudson",7064,175300,0.0097926267281106,0.0233508464681845,0.0881440099317194,0.0769593451932518,0.0255586000680226,"2006-06","2006-Q2",225100,-0.221235006663705,"2005-02"
2019-01-31,78910,"48025","MI","Detroit-Warren-Dearborn","Oakland County","Beverly Hills",7065,418400,0.00383877159309021,0.00867888138862102,0.0431313886811269,0.0469062077188267,0.048323006313868,"2018-06","2018-Q2",418600,-0.000477783086478739,"2018-06"
2019-01-31,63868,"15057","PA","Pittsburgh","Washington County","Mc Donald",7066,197300,0.00509424350483953,0.0112762685802153,0.0400632577754349,0.0376637552369956,0.0232413987203113,"2018-07","2018-Q3",198400,-0.00554435483870968,"2018-06"
2019-01-31,66704,"20905","MD","Washington-Arlington-Alexandria","Montgomery County","Silver Spring",7067,482700,0.00416059912627418,0.00646371976647206,0.0244057724957555,0.0180958666722304,0.00548618949870527,"2006-07","2006-Q3",580500,-0.168475452196382,"2004-10"
2019-01-31,79161,"48362","MI","Detroit-Warren-Dearborn","Oakland County","Orion",7068,245000,0.012396694214876,0.012396694214876,0.0610653962754439,0.079926025760455,0.0526965785558915,"2019-01","2019-Q1",245000,0,"2019-01"
2019-01-31,80287,"50316","IA","Des Moines-West Des Moines","Polk County","Des Moines",7069,106900,0.011352885525071,0.0328502415458937,0.139658848614072,0.0871288202135443,0.0366302736284143,"2019-01","2019-Q1",106900,0,"2019-01"
2019-01-31,96930,"92587","CA","Riverside-San Bernardino-Ontario","Riverside County","Canyon Lake",7070,408200,0.0059142434696895,0.0098960910440376,0.0652400835073069,0.0671848359765845,0.0493316972113949,"2006-07","2006-Q3",468100,-0.127964110232856,"2004-08"
2019-01-31,97242,"93402","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County","Los Osos",7071,559500,0.0102925243770314,0.0141381185426862,0.0405430537474428,0.0784672082119229,0.0394726806772847,"2019-01","2019-Q1",559500,0,"2019-01"
2019-01-31,91404,"76450","TX",,"Young County","Graham",7072,110200,0.00455788514129444,0.00915750915750916,0.0415879017013232,0.056048652482239,0.0331929797049964,"2019-01","2019-Q1",110200,0,"2019-01"
2019-01-31,74393,"37618","TN","Kingsport-Bristol-Bristol","Sullivan County","Bluff City",7073,144100,0.000694444444444444,0.00138985406532314,0.0924943138741471,0.0407739048606062,0.0284981350714828,"2019-01","2019-Q1",144100,0,"2019-01"
2019-01-31,85903,"63069","MO","St. Louis","Franklin County","Pacific",7074,201200,0.0115635997988939,0.0387196695921528,0.141236528644356,0.0567147946806139,0.0221594826981697,"2019-01","2019-Q1",201200,0,"2019-01"
2019-01-31,63314,"13815","NY",,"Chenango County","Norwich",7075,93900,0.0107642626480086,0.0217627856365615,0.0468227424749164,0.0160832659623538,0.00708413388193674,"2019-01","2019-Q1",93900,0,"2019-01"
2019-01-31,88484,"70121","LA","New Orleans-Metairie","Jefferson Parish","Jefferson",7076,190700,-0.00521648408972353,0.0010498687664042,0.0966072455434158,0.0723231495651178,0.0316836013657293,"2018-11","2018-Q4",192400,-0.00883575883575884,"2018-11"
2019-01-31,69668,"28023","NC","Charlotte-Concord-Gastonia","Rowan County","China Grove",7077,147300,0.00204081632653061,0.0243393602225313,0.112537764350453,0.0614914905151596,0.0185239078487915,"2019-01","2019-Q1",147300,0,"2019-01"
2019-01-31,72320,"32951","FL","Palm Bay-Melbourne-Titusville","Brevard County","Melbourne Beach",7078,399800,0.0136916835699797,0.0430472214975215,0.105947441217151,0.0887813572391236,0.0389624278341767,"2006-04","2006-Q2",432400,-0.0753931544865865,"2005-05"
2019-01-31,73284,"35045","AL","Birmingham-Hoover","Chilton County","Clanton",7079,103300,0.00388726919339164,0.00780487804878049,0.034034034034034,0.0236628960611316,0.00767118166579261,"2019-01","2019-Q1",103300,0,"2019-01"
2019-01-31,58271,"01106","MA","Springfield","Hampden County","Longmeadow",7080,352600,0.00570450656018254,0.0111843991970175,0.0385861561119293,0.0322880389002551,0.00790545278734345,"2006-06","2006-Q2",368000,-0.0418478260869565,"2005-01"
2019-01-31,70059,"28604","NC","Boone","Watauga County","Banner Elk",7081,229700,0.00218150087260035,0.0190771960958296,0.0794172932330827,0.0220184946877156,-0.00215108241525441,"2007-09","2007-Q3",275200,-0.165334302325581,"2006-01"
2019-01-31,63907,"15116","PA","Pittsburgh","Allegheny County","Shaler",7082,208800,0.00432900432900433,0.0150704910063199,0.0729701952723535,0.055343795923988,0.0362119986434268,"2019-01","2019-Q1",208800,0,"2019-01"
2019-01-31,70265,"29033","SC","Columbia","Lexington County","Cayce",7083,112400,0.00267618198037466,0.00716845878136201,0.0455813953488372,0.0511203421942943,0.00828335114672152,"2019-01","2019-Q1",112400,0,"2019-01"
2019-01-31,67165,"22151","VA","Washington-Arlington-Alexandria","Fairfax County","Springfield",7084,505600,0.00437028208184346,0.0124148978774529,0.063749211024616,0.0288865583370057,0.0299764259200141,"2006-02","2006-Q1",518300,-0.0245031834844685,"2005-09"
2019-01-31,81809,"54636","WI","La Crosse-Onalaska","La Crosse County","Holmen",7085,236300,0.00638841567291312,0.0278381905176164,0.0824553366926248,0.0716315462467045,0.0391799713227021,"2019-01","2019-Q1",236300,0,"2019-01"
2019-01-31,72383,"33050","FL","Key West","Monroe County","Marathon",7086,480100,0.0107368421052632,0.0382785467128028,0.0886621315192744,0.0758492331883247,0.0185224889233484,"2006-09","2006-Q3",667600,-0.280856800479329,"2004-06"
2019-01-31,71261,"30656","GA","Atlanta-Sandy Springs-Roswell","Walton County","Monroe",7087,193700,0.0025879917184265,0.0109603340292276,0.122247972190035,0.110486390798373,0.0309560257112413,"2019-01","2019-Q1",193700,0,"2019-01"
2019-01-31,91357,"76309","TX","Wichita Falls","Wichita County","Wichita Falls",7088,66000,-0.00302114803625378,0.0232558139534884,0.0819672131147541,0.022676755105512,0.000151641548213677,"2008-02","2008-Q1",71200,-0.0730337078651685,"2005-07"
2019-01-31,62115,"11429","NY","New York-Newark-Jersey City","Queens County","New York",7089,478200,0.00483294809833999,0.0183134582623509,0.0678874497543546,0.0636800477037256,0.0223142638842604,"2019-01","2019-Q1",478200,0,"2019-01"
2019-01-31,97865,"94920","CA","San Francisco-Oakland-Hayward","Marin County","Tiburon",7090,2674600,0.00586686724332456,-0.00305650812583868,-0.0123338257016248,0.0583231929451138,0.0339941426200152,"2018-06","2018-Q2",2768400,-0.0338823869383037,"2017-11"
2019-01-31,72110,"32615","FL","Gainesville","Alachua County","Alachua",7091,193600,0.00571428571428571,0.0099113197704747,0.0858104318564218,0.0636558948270591,0.00997899973106975,"2007-05","2007-Q2",201900,-0.0411094601287766,"2006-03"
2019-01-31,63969,"15238","PA","Pittsburgh","Allegheny County","O'Hara",7092,358900,0.00195421552205472,0.010132282578103,0.0328057553956835,0.0517317598846019,0.0278478506041167,"2019-01","2019-Q1",358900,0,"2019-01"
2019-01-31,78117,"46373","IN","Chicago-Naperville-Elgin","Lake County","Saint John",7093,303000,0.00297914597815293,0.0154155495978552,0.0903202590860022,0.0440080137629468,0.0180370921510462,"2019-01","2019-Q1",303000,0,"2019-01"
2019-01-31,71481,"31220","GA","Macon-Bibb County","Bibb County","Macon",7094,140700,0,0.0100502512562814,0.0691489361702128,0.0660280697768021,0.00237617707777926,"2007-10","2007-Q4",144400,-0.0256232686980609,"2006-03"
2019-01-31,100196,"99338","WA","Kennewick-Richland","Benton County","Kennewick",7095,399600,0.0142131979695431,0.0355014252396994,0.231812577065351,0.108920181672303,0.0600164157213023,"2019-01","2019-Q1",399600,0,"2019-01"
2019-01-31,59024,"03064","NH","Manchester-Nashua","Hillsborough County","Nashua",7096,295300,0.00750597065847834,0.0228611014894354,0.104338070306657,0.0582461236477421,0.026157009708951,"2019-01","2019-Q1",295300,0,"2019-01"
2019-01-31,77534,"45243","OH","Cincinnati","Hamilton County","Madeira",7097,423500,0.00307910942681194,0.0214664737095996,0.116824894514768,0.0844205637288142,0.0435561645366143,"2019-01","2019-Q1",423500,0,"2019-01"
2019-01-31,89819,"72936","AR","Fort Smith","Sebastian County","Greenwood",7098,134000,-0.0014903129657228,0.00449775112443778,0.0518053375196232,0.0289155578130469,0.0136590302256343,"2018-12","2018-Q4",134200,-0.0014903129657228,"2018-11"
2019-01-31,74403,"37650","TN","Johnson City","Unicoi County","Erwin",7099,109300,0.00551977920883165,0.0139146567717996,0.110772357723577,0.0660066941196331,0.0243837954272976,"2019-01","2019-Q1",109300,0,"2019-01"
2019-01-31,75229,"39272","MS","Jackson","Hinds County","Byram",7100,148600,0.00814111261872456,0.0553977272727273,0.146604938271605,0.0655119130147788,0.0165538096941482,"2019-01","2019-Q1",148600,0,"2019-01"
2019-01-31,65980,"19518","PA","Reading","Berks County","Amity",7101,257900,0.00116459627329193,0.00663544106167057,0.0462474645030426,0.0305256548655761,0.00625903491363089,"2007-01","2007-Q1",279600,-0.0776108726752504,"2005-11"
2019-01-31,66762,"21074","MD","Baltimore-Columbia-Towson","Carroll County","Hampstead",7102,281600,0.0060735977134691,0.0173410404624277,0.0906274206041828,0.0282372031170659,0.00432707428098222,"2007-06","2007-Q2",312200,-0.0980140935297886,"2005-06"
2019-01-31,97376,"93631","CA","Fresno","Fresno County","Kingsburg",7103,265100,-0.00113036925395629,0.0030268634127885,0.00798479087452472,0.0565013402008185,0.0210254555931708,"2006-06","2006-Q2",307700,-0.138446538836529,"2005-06"
2019-01-31,96539,"91902","CA","San Diego-Carlsbad","San Diego County","Bonita",7104,683200,0.000585823081429408,0.00588928150765607,0.0342113230396609,0.0488679931484477,0.0374316443452014,"2006-05","2006-Q2",706900,-0.0335266657235818,"2005-02"
