"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"80103","CO","Denver-Aurora-Lakewood","Arapahoe County","Byers",13966,2064,0.0117647058823529,0.036144578313253,0.0600924499229584,855
2019-01-31,"72137","AR","Searcy","White County","Rose Bud",13967,934,0.0252469813391877,0.0911214953271028,0.0735632183908046,610
2019-01-31,"74041","OK","Tulsa","Creek County","Kiefer",13968,1151,0.00788091068301226,0.0194862710363153,0.0569329660238751,799
2019-01-31,"96772","HI","Hilo","Hawaii County","Naalehu",13969,1539,0.0294314381270903,0.0665280665280665,0.0724738675958188,708
2019-01-31,"97366","OR","Newport","Lincoln County","Newport",13970,1567,0.0155541153596889,0.050972501676727,0.0248528449967299,912
2019-01-31,"06256","CT","Worcester","Windham County","Windham",13971,1430,0.0302593659942363,0.0916030534351145,0.0792452830188679,541
2019-01-31,"29126","SC","Newberry","Newberry County","Pomaria",13972,1082,0.0150093808630394,0.0433944069431051,-0.00642791551882461,995
2019-01-31,"72619","AR",,"Marion County","Bull Shoals",13973,945,-0.00211193241816262,0.00425079702444208,0.0128617363344051,992
2019-01-31,"01128","MA","Springfield","Hampden County","Springfield",13974,1591,0.0146683673469388,0.045335085413929,0.0656396517079705,1102
2019-01-31,"21837","MD","Salisbury","Wicomico County","Mardela Springs",13975,1214,0.00330578512396694,0.0158995815899582,0.0227464195450716,1462
2019-01-31,"16641","PA","Johnstown","Cambria County","Gallitzin",13976,671,0.0275650842266462,0.0701754385964912,-0.0161290322580645,980
2019-01-31,"83850","ID",,"Shoshone County","Pinehurst",13977,1125,0.0199456029011786,0.0633270321361059,0.169438669438669,759
2019-01-31,"42406","KY","Evansville","Henderson County","Corydon",13978,925,0.0187224669603524,0.0595647193585338,0.012035010940919,808
2019-01-31,"55397","MN","Minneapolis-St. Paul-Bloomington","Carver County","Norwood Young America",13979,1523,0.00461741424802111,0.0133067198935462,0.0153333333333333,907
2019-01-31,"07946","NJ","New York-Newark-Jersey City","Morris County","Long Hill",13980,2859,-0.0013971358714635,-0.00556521739130435,-0.0265577119509704,1158
2019-01-31,"17981","PA","Pottsville","Schuylkill County","Tremont",13981,683,0.0178837555886736,0.0491551459293395,-0.0115774240231548,881
2019-01-31,"30256","GA","Atlanta-Sandy Springs-Roswell","Pike County","Meansville",13982,1220,0.0066006600660066,0.0192147034252297,0.0243492863140218,714
2019-01-31,"70356","LA","Houma-Thibodaux","Terrebonne Parish","Gibson",13983,977,-0.0307539682539683,-0.0869158878504673,-0.136162687886826,496
2019-01-31,"06039","CT","Torrington","Litchfield County","Salisbury",13984,2815,0.0460795243403939,0.0654806964420893,0.0695288753799392,984
2019-01-31,"62281","IL","St. Louis","Madison County","Saint Jacob",13985,1341,0.00224215246636771,0.0143721633888048,0.0252293577981651,813
2019-01-31,"76534","TX","Killeen-Temple","Bell County","Holland",13986,1079,-0.0146118721461187,-0.0374665477252453,-0.0128087831655993,801
2019-01-31,"77426","TX","Brenham","Washington County","Chappell Hill",13987,1497,0.00267916945746818,0.00604838709677419,0.00537273337810611,462
2019-01-31,"37060","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Eagleville",13988,1424,0.00778485491861288,0.0251979841612671,0.0244604316546763,1228
2019-01-31,"43557","OH",,"Williams County","Stryker",13989,966,0.0125786163522013,0.037593984962406,0.0233050847457627,763
2019-01-31,"88044","NM","Las Cruces","Dona Ana County","La Mesa",13990,1094,-0.00635785649409628,-0.0126353790613718,0.10171198388721,854
2019-01-31,"30805","GA","Augusta-Richmond County","Richmond County","Augusta",13991,829,-0.00837320574162679,-0.0235571260306243,-0.0393974507531866,882
2019-01-31,"37201","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",13992,1595,0.00377595972309629,0.0133418043202033,-0.0154320987654321,950
2019-01-31,"26035","WV","Weirton-Steubenville","Brooke County","Colliers",13993,870,0.00578034682080925,0.0247349823321555,0.0622710622710623,608
2019-01-31,"45832","OH","Van Wert","Van Wert County","Convoy",13994,952,0.0095440084835631,0.0269687162891046,0.016008537886873,844
2019-01-31,"56065","MN","Mankato-North Mankato","Blue Earth County","Mapleton",13995,1238,0.00568643379366369,0.0359832635983264,0.0239867659222498,1122
2019-01-31,"50063","IA","Des Moines-West Des Moines","Dallas County","Dallas Center",13996,1379,-0.0164051355206847,-0.0416956219596942,0.00510204081632653,1022
2019-01-31,"08020","NJ","Philadelphia-Camden-Wilmington","Gloucester County","East Greenwich",13997,1997,0.0246280143663417,0.0765498652291105,0.0656350053361793,897
2019-01-31,"42048","KY",,"Marshall County","Hardin",13998,897,0.00899887514060742,0.0204778156996587,-0.0426894343649947,570
2019-01-31,"43554","OH",,"Williams County","Pioneer",13999,966,0.0104602510460251,0.0331550802139037,0.0189873417721519,557
2019-01-31,"96752","HI","Kapaa","Kauai County","Waimea",14000,2142,0.000934579439252337,0.00563380281690141,0.0840080971659919,797
2019-01-31,"12072","NY","Amsterdam","Montgomery County","Glen",14001,1432,0.00209937018894332,0.0127298444130127,0.0361794500723589,688
2019-01-31,"15046","PA","Pittsburgh","Allegheny County","Crescent",14002,1203,0.00417362270450751,0.00838222967309304,0.0143338954468803,1077
2019-01-31,"17365","PA","York-Hanover","York County","Warrington",14003,1321,0.0185042405551272,0.0653225806451613,0.028816199376947,784
2019-01-31,"80512","CO","Fort Collins","Larimer County","Bellvue",14004,1609,0.00124455507156192,0.00499687695190506,0.0119496855345912,1473
2019-01-31,"12921","NY","Plattsburgh","Clinton County","Chazy",14005,1508,-0.00854700854700855,-0.0169491525423729,-0.0130890052356021,821
2019-01-31,"79041","TX","Plainview","Hale County","Hale Center",14006,847,-0.00117924528301887,-0.00470035252643948,-0.00117924528301887,783
2019-01-31,"19941","DE","Salisbury","Sussex County","Ellendale",14007,1321,0.0122605363984674,0.028816199376947,0.0705024311183144,606
2019-01-31,"93222","CA","Bakersfield","Kern County","Pine Mountain Club",14008,1440,0.0198300283286119,0.0627306273062731,0.0682492581602374,1461
2019-01-31,"02367","MA","Boston-Cambridge-Newton","Plymouth County","Plympton",14009,2120,0.00378787878787879,-0.0102707749766573,-0.0337283500455789,993
2019-01-31,"17938","PA","Pottsville","Schuylkill County","Hegins",14010,793,0.00252844500632111,0.00252844500632111,-0.119866814650388,1001
2019-01-31,"37018","TN","Tullahoma-Manchester","Coffee County","Beechgrove",14011,1195,0.00504625735912532,0.00843881856540084,0.0603371783496007,510
2019-01-31,"77482","TX","Bay City","Matagorda County","Van Vleck",14012,1360,0.003690036900369,0.0164424514200299,0.0172026925953628,721
2019-01-31,"27890","NC","Roanoke Rapids","Halifax County","Weldon",14013,832,0.0158730158730159,0.0544993662864385,0.0625798212005109,506
2019-01-31,"23923","VA",,"Charlotte County","Charlotte Court House",14014,1166,0.00603968938740293,0.0264084507042254,0.0264084507042254,694
2019-01-31,"30552","GA",,"Rabun County","Lakemont",14015,1381,0.0191881918819188,0.0614911606456572,0.0176860722181282,681
2019-01-31,"32420","FL",,"Jackson County","Alford",14016,1134,0.0125,0.0375114364135407,0.187434554973822,746
2019-01-31,"40117","KY","Elizabethtown-Fort Knox","Meade County","Ekron",14017,985,0.0249739854318418,0.0812294182217344,0.0324947589098532,742
2019-01-31,"76430","TX",,"Shackelford County","Albany",14018,1046,0.0106280193236715,0.0439121756487026,0.0673469387755102,912
2019-01-31,"74085","OK","Stillwater","Payne County","Yale",14019,819,-0.0120627261761158,-0.0284697508896797,-0.0341981132075472,504
2019-01-31,"10588","NY","New York-Newark-Jersey City","Westchester County","Somers",14020,2824,0.00498220640569395,0.0202312138728324,0.06888720666162,783
2019-01-31,"04537","ME",,"Lincoln County","Boothbay",14021,1493,-0.00731382978723404,-0.0222658808120498,-0.0145214521452145,1562
2019-01-31,"13613","NY","Ogdensburg-Massena","Saint Lawrence County","Brasher",14022,1255,-0.0102523659305994,-0.0528301886792453,0.0999123575810692,669
2019-01-31,"22534","VA","Washington-Arlington-Alexandria","Spotsylvania County","Partlow",14023,1324,0.00684410646387833,0.0200308166409861,0.0303501945525292,1273
2019-01-31,"81069","CO","Pueblo","Pueblo County","Rye",14024,1260,-0.0148553557466771,-0.0547636909227307,-0.0381679389312977,740
2019-01-31,"47613","IN","Evansville","Warrick County","Elberfeld",14025,1036,-0.0170777988614801,-0.0460405156537753,0.0058252427184466,1027
2019-01-31,"50072","IA","Des Moines-West Des Moines","Madison County","Earlham",14026,1305,-0.0128593040847201,-0.0290178571428571,0.00928074245939675,869
2019-01-31,"66439","KS",,"Brown County","Horton",14027,689,-0.0143061516452074,-0.0363636363636364,-0.0574555403556772,932
2019-01-31,"26142","WV","Parkersburg-Vienna","Wood County","Davisville",14028,804,0.0190114068441065,0.0677290836653386,0.0229007633587786,772
2019-01-31,"37079","TN",,"Stewart County","Indian Mound",14029,884,0.011441647597254,0.0339181286549708,0.011441647597254,1551
2019-01-31,"05032","VT","Claremont-Lebanon","Windsor County","Bethel",14030,1595,0.0107731305449937,0.0535006605019815,0.00821744627054362,787
2019-01-31,"62326","IL","Macomb","McDonough County","Colchester",14031,921,0.0221975582685905,0.0925266903914591,0.0313549832026876,927
2019-01-31,"10963","NY","New York-Newark-Jersey City","Orange County","Mt Hope",14032,1701,0.0131030375223347,0.0454824830977259,0.0197841726618705,850
2019-01-31,"40461","KY","Richmond-Berea","Madison County","Paint Lick",14033,1027,0.0108267716535433,0.0363269424823411,0.00686274509803922,595
2019-01-31,"50579","IA",,"Calhoun County","Rockwell City",14034,772,0.00783289817232376,0.0025974025974026,-0.0215462610899873,1316
2019-01-31,"89021","NV","Las Vegas-Henderson-Paradise","Clark County","Logandale",14035,1481,0.00611413043478261,0.0242047026279391,0.100297176820208,731
2019-01-31,"01080","MA","Springfield","Hampden County","Palmer",14036,1475,0.0293091416608514,0.0925925925925926,0.162332545311269,712
2019-01-31,"06757","CT","Torrington","Litchfield County","Kent",14037,1978,-0.000505305709954523,0.0454545454545455,-0.00553041729512318,982
2019-01-31,"48417","MI","Saginaw","Saginaw County","Burt",14038,882,0.0315789473684211,0.106649937264743,0.0562874251497006,1085
2019-01-31,"49259","MI","Jackson","Jackson County","Munith",14039,1102,-0.0195729537366548,-0.0290748898678414,0,1068
2019-01-31,"55354","MN","Hutchinson","McLeod County","Lester Prairie",14040,1315,0.00381679389312977,0.0138781804163454,0.0338050314465409,945
2019-01-31,"95441","CA","Santa Rosa","Sonoma County","Geyserville",14041,3077,-0.0216216216216216,-0.0575803981623277,0.0541281260705721,470
2019-01-31,"15618","PA","Pittsburgh","Westmoreland County","Avonmore",14042,902,0.00333704115684093,0.00782122905027933,0.00669642857142857,805
2019-01-31,"44412","OH","Akron","Portage County","Diamond",14043,1078,-0.0137236962488564,-0.0477031802120141,0.0179414542020774,834
2019-01-31,"56209","MN","Willmar","Kandiyohi County","Atwater",14044,1235,0.000810372771474879,0.0106382978723404,0.0352053646269908,981
2019-01-31,"13044","NY","Syracuse","Oswego County","Constantia",14045,1039,0.00386473429951691,-0.0262417994376757,-0.135607321131448,831
2019-01-31,"14847","NY","Seneca Falls","Seneca County","Covert",14046,1433,-0.000697350069735007,-0.00416956219596942,0.0228408279800143,693
2019-01-31,"14525","NY","Batavia","Genesee County","Pavilion",14047,1348,-0.00955180014695077,-0.0203488372093023,0.00747384155455904,742
2019-01-31,"29038","SC","Orangeburg","Orangeburg County","Cope",14048,954,0.00952380952380952,0.0449069003285871,0.0192307692307692,494
2019-01-31,"52328","IA","Cedar Rapids","Linn County","Robins",14049,1664,-0.00834326579261025,-0.015966883500887,0.0770226537216828,1102
2019-01-31,"46747","IN","Angola","Steuben County","Hudson",14050,1055,0,0.00380589914367269,-0.0249537892791128,920
2019-01-31,"53820","WI","Platteville","Grant County","Potosi",14051,1133,0.0198019801980198,0.0688679245283019,0.00265486725663717,685
2019-01-31,"55368","MN","Minneapolis-St. Paul-Bloomington","Carver County","Norwood Young America",14052,1518,0.00330469266358229,0.00930851063829787,0.0236008091706001,671
2019-01-31,"29437","SC","Charleston-North Charleston","Dorchester County","Dorchester",14053,1318,-0.000758150113722517,0.0030441400304414,0.0594855305466238,625
2019-01-31,"49220","MI","Adrian","Lenawee County","Addison",14054,1088,0.00647548566142461,0.0215962441314554,-0.000918273645546373,1141
2019-01-31,"03237","NH","Laconia","Belknap County","Gilmanton",14055,1502,-0.00595632031767042,-0.00727032385988103,0.124251497005988,1441
2019-01-31,"33493","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","South Bay",14056,1595,0.0107731305449937,0.0343709468223087,0.0230917254650417,695
2019-01-31,"44608","OH","Canton-Massillon","Stark County","Beach City",14057,877,0.01270207852194,0.0317647058823529,-0.0123873873873874,677
2019-01-31,"36069","AL","Montgomery","Montgomery County","Ramer",14058,851,-0.00234466588511137,0,-0.0448933782267116,605
2019-01-31,"43060","OH","Urbana","Champaign County","North Lewisburg",14059,1037,0.0146771037181996,0.0453629032258065,0.0411646586345382,635
2019-01-31,"67144","KS","Wichita","Butler County","Towanda",14060,928,-0.00429184549356223,-0.0241850683491062,0.0368715083798883,707
2019-01-31,"55341","MN","Minneapolis-St. Paul-Bloomington","Wright County","Hanover",14061,1856,0.00869565217391304,0.0362925739810162,0.0380313199105145,992
2019-01-31,"13606","NY","Watertown-Fort Drum","Jefferson County","Adams Center",14062,1278,-0.0176787086856264,-0.0347432024169184,0.0142857142857143,650
2019-01-31,"15035","PA","Pittsburgh","Allegheny County","East Mc Keesport",14063,845,0.00356294536817102,0.00955794504181601,0.0304878048780488,936
2019-01-31,"36453","AL","Enterprise","Coffee County","Kinston",14064,816,-0.0048780487804878,-0.0156815440289505,-0.04,741
2019-01-31,"53015","WI","Manitowoc","Manitowoc County","Cleveland",14065,1104,0,0.000906618313689937,-0.0255957634598411,990
2019-01-31,"66524","KS","Topeka","Osage County","Overbrook",14066,948,-0.00732984293193717,-0.0145530145530146,-0.00315457413249211,816
2019-01-31,"05048","VT","Claremont-Lebanon","Windsor County","Hartland",14067,1601,0.0178003814367451,0.0995879120879121,0.01715374841169,622
2019-01-31,"43518","OH",,"Williams County","Edon",14068,953,0.00633579725448786,0.0214362272240086,0.0159914712153518,589
2019-01-31,"06377","CT","Worcester","Windham County","Sterling",14069,1390,0.0198092443140132,0.0733590733590734,0.0651340996168582,1218
2019-01-31,"36879","AL","Auburn-Opelika","Lee County","Waverly",14070,1479,-0.0107023411371237,-0.04642166344294,-0.0113636363636364,562
2019-01-31,"30056","GA","Atlanta-Sandy Springs-Roswell","Jasper County","Newborn",14071,1263,0.0136436597110754,0.0490033222591362,0.0712468193384224,680
2019-01-31,"62958","IL","Carbondale-Marion","Jackson County","Makanda",14072,1087,-0.0136116152450091,-0.0547826086956522,0.0177902621722846,707
2019-01-31,"29448","SC","Charleston-North Charleston","Dorchester County","Harleyville",14073,1350,0.00446428571428571,0.0204081632653061,0.0817307692307692,732
2019-01-31,"36319","AL","Dothan","Henry County","Columbia",14074,904,0.00780379041248606,0.0390804597701149,0.0635294117647059,486
2019-01-31,"58220","ND",,"Pembina County","Cavalier",14075,820,0,-0.01323706377858,0.112618724559023,534
2019-01-31,"95918","CA","Yuba City","Yuba County","Browns Valley",14076,2074,0.00484496124031008,0.0196656833824975,-0.0203117619272555,731
2019-01-31,"01351","MA","Greenfield Town","Franklin County","Montague",14077,1878,0.0134916351861846,0.0369961347321922,0.0497484628283958,989
2019-01-31,"49653","MI","Traverse City","Leelanau County","Lake Leelanau",14078,1435,0.00490196078431373,0.0141342756183746,-0.00416377515614157,1966
2019-01-31,"66066","KS","Topeka","Jefferson County","Oskaloosa",14079,936,0.00106951871657754,0.0140845070422535,0.0251916757940854,700
2019-01-31,"65679","MO","Branson","Taney County","Kirbyville",14080,966,0.0147058823529412,0.0398277717976319,0.0398277717976319,677
2019-01-31,"12491","NY","Kingston","Ulster County","Woodstock",14081,1797,0.0164027149321267,0.0551967116852613,0.0239316239316239,798
2019-01-31,"55940","MN","Rochester","Dodge County","Hayfield",14082,1292,0.0031055900621118,0.0141287284144427,0.0197316495659037,1089
2019-01-31,"03266","NH","Claremont-Lebanon","Grafton County","Rumney",14083,1309,-0.00531914893617021,-0.0194756554307116,0.0234558248631744,1265
2019-01-31,"16421","PA","Erie","Erie County","Harborcreek",14084,1000,0.0362694300518135,0.114827201783724,0.0570824524312896,790
2019-01-31,"50169","IA","Des Moines-West Des Moines","Polk County","Mitchellville",14085,1288,-0.00463678516228748,-0.00309597523219814,0.0312249799839872,873
2019-01-31,"48818","MI","Grand Rapids-Wyoming","Montcalm County","Crystal",14086,890,0.0113636363636364,0.0446009389671361,0.0289017341040462,2042
2019-01-31,"15027","PA","Pittsburgh","Beaver County","Conway",14087,1161,0.0139737991266376,0.0421903052064632,0.216981132075472,852
2019-01-31,"29162","SC",,"Clarendon County","Turbeville",14088,1003,0.0172413793103448,0.0580168776371308,0.049163179916318,697
2019-01-31,"46543","IN","Elkhart-Goshen","Elkhart County","Millersburg",14089,1202,0.0152027027027027,0.0397923875432526,0.0238500851788756,699
2019-01-31,"44843","OH","Mansfield","Richland County","Lucas",14090,975,0.0416666666666667,0.0893854748603352,0.119402985074627,853
2019-01-31,"56571","MN","Fergus Falls","Otter Tail County","Ottertail",14091,1327,0.0091254752851711,0.023130300693909,0.0255023183925811,1532
2019-01-31,"49616","MI","Traverse City","Benzie County","Benzonia",14092,1111,0.0018034265103697,0.0155393053016453,-0.00448028673835125,856
2019-01-31,"74871","OK","Ada","Pontotoc County","Stonewall",14093,948,0.00105596620908131,0.00530222693531283,-0.00105374077976818,513
2019-01-31,"31778","GA","Valdosta","Brooks County","Pavo",14094,1027,0,0.0208747514910537,0.0995717344753747,469
2019-01-31,"74469","OK","Muskogee","Muskogee County","Warner",14095,703,0.00716332378223496,0.0414814814814815,0.0476900149031297,682
2019-01-31,"70559","LA","Lafayette","Acadia Parish","Morse",14096,1106,0.00271985494106981,0.0118938700823422,0.0240740740740741,433
2019-01-31,"80536","CO","Fort Collins","Larimer County","Livermore",14097,1686,0.00357142857142857,0.0138304269392664,-0.000592768227622999,1119
2019-01-31,"37149","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Readyville",14098,1275,0.00472813238770686,0.0191846522781775,0.0127084988085782,1010
2019-01-31,"98568","WA","Aberdeen","Grays Harbor County","Oakville",14099,1121,0.0370027752081406,0.117647058823529,-0.00532386867790595,596
2019-01-31,"14775","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County","Ripley",14100,969,0.0430570505920344,0.0453074433656958,0.0487012987012987,714
2019-01-31,"18218","PA","Pottsville","Schuylkill County","Coaldale",14101,698,0.00867052023121387,0.0356083086053412,0.0738461538461539,1115
2019-01-31,"22620","VA","Washington-Arlington-Alexandria","Clarke County","Boyce",14102,1660,0.00241545893719807,0.0103469263542301,-0.0189125295508274,676
2019-01-31,"38601","MS","Oxford","Lafayette County","Abbeville",14103,1201,-0.00166251039068994,-0.00166251039068994,-0.017988552739166,448
2019-01-31,"14873","NY","Corning","Steuben County","Prattsburgh",14104,1272,-0.00702576112412178,-0.0200308166409861,0.0274636510500808,621
2019-01-31,"44878","OH","Mansfield","Richland County","Shiloh",14105,844,0.0710659898477157,0.193776520509194,0.175487465181058,682
2019-01-31,"94957","CA","San Francisco-Oakland-Hayward","Marin County","Ross",14106,9303,0.00345162334160285,-0.000107480653482373,-0.0121057661675693,541
2019-01-31,"04947","ME",,"Franklin County","Carrabassett Valley",14107,1370,-0.00291120815138282,0.00513573000733676,0.0694769711163154,1356
2019-01-31,"16844","PA","State College","Centre County","Union",14108,1284,0.0214797136038186,0.0664451827242525,0.0726817042606516,563
2019-01-31,"31807","GA","Columbus","Harris County","Ellerslie",14109,1390,0.0036101083032491,0.0131195335276968,0.00433526011560694,951
2019-01-31,"71073","LA","Shreveport-Bossier City","Webster Parish","Sibley",14110,1074,-0.00278551532033426,-0.000930232558139535,-0.0209662716499544,534
2019-01-31,"28709","NC","Asheville","Buncombe County","Barnardsville",14111,1383,-0.00144404332129964,-0.000722543352601156,0.039068369646882,772
2019-01-31,"47633","IN","Evansville","Posey County","Poseyville",14112,969,0,0.0167890870933893,0.0330490405117271,898
2019-01-31,"05458","VT","Burlington-South Burlington","Grand Isle County","Grand Isle",14113,1816,0.0128276631344116,0.10261080752884,0.0906906906906907,777
2019-01-31,"07074","NJ","New York-Newark-Jersey City","Bergen County","Moonachie",14114,2211,0.0217190388170055,0.0727802037845706,-0.000452079566003617,629
2019-01-31,"16350","PA","Warren","Warren County","Sugar Grove",14115,1055,0.0066793893129771,0.023278370514064,0.0497512437810945,462
2019-01-31,"05667","VT","Barre","Washington County","East Montpelier",14116,1596,0.0211132437619962,0.114525139664804,0.0211132437619962,680
2019-01-31,"20198","VA","Washington-Arlington-Alexandria","Fauquier County","The Plains",14117,2047,0.0108641975308642,0.0454545454545455,0.0486680327868852,652
2019-01-31,"46994","IN","Logansport","Cass County","Walton",14118,850,0.00830367734282325,0.0253317249698432,-0.0252293577981651,901
2019-01-31,"15050","PA","Pittsburgh","Beaver County","Greene",14119,1273,-0.0131782945736434,-0.0192604006163328,0.0434426229508197,638
2019-01-31,"49755","MI",,"Emmet County","Levering",14120,1058,0.00666032350142721,0.0311890838206628,0.0173076923076923,811
2019-01-31,"55003","MN","Minneapolis-St. Paul-Bloomington","Washington County","Bayport",14121,1668,0.0127504553734062,0.0425,0.0379589296826385,850
2019-01-31,"40372","KY",,"Mercer County","Salvisa",14122,1094,0.0120259019426457,0.0458891013384321,0.0950950950950951,665
2019-01-31,"28515","NC","New Bern","Pamlico County","Bayboro",14123,904,0.0123180291153415,0.0548424737456243,0.0660377358490566,522
2019-01-31,"97443","OR","Roseburg","Douglas County","Glide",14124,1190,0.0025273799494524,0.0025273799494524,0.073038773669973,543
2019-01-31,"15759","PA","Indiana","Indiana County","East Mahoning",14125,971,-0.104243542435424,-0.100092678405931,-0.0152129817444219,864
2019-01-31,"30258","GA","Atlanta-Sandy Springs-Roswell","Pike County","Molena",14126,1173,0.00946643717728055,0.0271453590192644,0.0298507462686567,746
2019-01-31,"72127","AR",,"Conway County","Plumerville",14127,840,0.00719424460431655,0.0294117647058823,0.0513141426783479,453
2019-01-31,"54028","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County","Woodville",14128,1467,0.0124223602484472,0.0630434782608696,0.0630434782608696,899
2019-01-31,"81648","CO",,"Rio Blanco County","Rangely",14129,1428,0.0214592274678112,0.0664675130694548,0.0884146341463415,882
2019-01-31,"21531","MD",,"Garrett County","Friendsville",14130,1140,-0.00436681222707424,-0.0231362467866324,0.0233393177737881,1221
2019-01-31,"47920","IN","Lafayette-West Lafayette","Tippecanoe County","Battle Ground",14131,1176,0.0226086956521739,0.0798898071625344,-0.0158995815899582,903
2019-01-31,"61281","IL","Davenport-Moline-Rock Island","Mercer County","Sherrard",14132,1252,0.00481540930979133,0.0203748981255094,-0.00397772474144789,971
2019-01-31,"14170","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","East Aurora",14133,1370,0.0193452380952381,0.0611928737412858,0.0231516056758775,812
2019-01-31,"53502","WI","Madison","Green County","Albany",14134,1172,0.0173611111111111,0.0577617328519856,0.00428449014567267,965
2019-01-31,"55049","MN","Owatonna","Steele County","Medford",14135,1334,0.0190985485103132,0.0612569610182975,0.0520504731861199,908
2019-01-31,"78409","TX","Corpus Christi","Nueces County","Corpus Christi",14136,1316,0.00228484386900229,0.0138674884437596,0.0394944707740916,564
2019-01-31,"77420","TX","El Campo","Wharton County","Boling",14137,1246,0.0105433901054339,0.0340248962655602,0.00890688259109312,603
2019-01-31,"15142","PA","Pittsburgh","Allegheny County","Collier",14138,2802,-0.0056777856635912,-0.0267453977075373,-0.0253913043478261,734
2019-01-31,"17040","PA","Harrisburg-Carlisle","Perry County","Tyrone",14139,1199,0.00334728033472803,0.00925925925925926,0.00167084377610693,715
2019-01-31,"23043","VA",,"Middlesex County","Deltaville",14140,1518,0.0072992700729927,0.024983119513842,0.0167448091091762,1693
2019-01-31,"29742","SC","Charlotte-Concord-Gastonia","York County","Sharon",14141,1097,0.0204651162790698,0.0548076923076923,0.0487571701720841,914
2019-01-31,"44880","OH","Ashland","Ashland County","Sullivan",14142,1115,0.0081374321880651,0.0276497695852535,-0.00800711743772242,738
2019-01-31,"46161","IN","Indianapolis-Carmel-Anderson","Shelby County","Morristown",14143,1095,-0.00544959128065395,-0.00904977375565611,-0.0231935771632471,850
2019-01-31,"13648","NY",,"Lewis County","Diana",14144,1225,0.000816993464052288,0.0157545605306799,0.0497000856898029,738
2019-01-31,"28679","NC","Boone","Watauga County","Sugar Grove",14145,1302,0.0023094688221709,0.028436018957346,0.0124416796267496,899
2019-01-31,"66070","KS","Topeka","Jefferson County","Ozawkie",14146,1041,-0.00382775119617225,-0.00857142857142857,0.0126459143968872,1002
2019-01-31,"13101","NY","Cortland","Cortland County","Solon",14147,1311,0.00229357798165138,0.00613967766692249,0.0632603406326034,589
2019-01-31,"36376","AL","Dothan","Houston County","Webb",14148,855,-0.01270207852194,-0.00581395348837209,0.0401459854014599,429
2019-01-31,"62216","IL","St. Louis","Clinton County","Aviston",14149,1323,0.00608365019011407,0.0130168453292496,0.00227272727272727,896
2019-01-31,"68023","NE","Omaha-Council Bluffs","Washington County","Fort Calhoun",14150,1395,0.00794797687861272,0.0333333333333333,-0.0392561983471074,904
2019-01-31,"23872","VA","Richmond","Dinwiddie County","McKenney",14151,1149,0,0.00966608084358524,0.037940379403794,1326
2019-01-31,"42166","KY","Glasgow","Metcalfe County","Summer Shade",14152,881,0.0114810562571757,0.0401416765053129,0.0256111757857974,548
2019-01-31,"46784","IN","Kendallville","Noble County","Rome City",14153,1124,-0.00881834215167548,-0.0140350877192982,-0.0114335971855761,1171
2019-01-31,"28698","NC","Boone","Watauga County","Zionville",14154,1276,-0.00545596258768511,0.00789889415481832,0.0167330677290837,913
2019-01-31,"61561","IL","Peoria","Woodford County","Roanoke",14155,1100,-0.00271985494106981,-0.000908265213442325,-0.0459670424978317,1147
2019-01-31,"95255","CA",,"Calaveras County","West Point",14156,1410,0.0143884892086331,0.0398230088495575,0.0375275938189845,720
2019-01-31,"36051","AL","Montgomery","Autauga County","Marbury",14157,952,-0.0031413612565445,-0.00104931794333683,0.00210526315789474,1178
2019-01-31,"53944","WI",,"Juneau County","Lyndon Station",14158,1021,0.00690335305719921,0.0179461615154536,-0.0144787644787645,844
2019-01-31,"63369","MO","St. Louis","Lincoln County","Old Monroe",14159,1083,-0.000922509225092251,0.00185013876040703,-0.00184331797235023,795
2019-01-31,"65725","MO","Springfield","Greene County","Pleasant Hope",14160,840,0.003584229390681,0.0181818181818182,0.0181818181818182,897
2019-01-31,"59825","MT","Missoula","Missoula County","Clinton",14161,1274,0.00552486187845304,0.0249396621078037,-0.102184637068358,715
2019-01-31,"67431","KS",,"Dickinson County","Chapman",14162,1085,0.000922509225092251,0.00184672206832872,-0.0251572327044025,672
2019-01-31,"97875","OR","Hermiston-Pendleton","Umatilla County","Stanfield",14163,1249,0.0121555915721232,0.0451882845188285,0.0575783234546994,587
2019-01-31,"78152","TX","San Antonio-New Braunfels","Bexar County","Saint Hedwig",14164,1371,0.0125553914327917,0.0473644003055768,0.0170623145400593,1341
2019-01-31,"52637","IA","Burlington","Des Moines County","Mediapolis",14165,1005,0.005,0.0172064777327935,-0.0419447092469018,950
2019-01-31,"56361","MN","Fergus Falls","Otter Tail County","Parkers Prairie",14166,1212,-0.0106122448979592,-0.0265060240963855,0.011686143572621,1030
2019-01-31,"17094","PA",,"Juniata County","Delaware",14167,1150,0.00524475524475524,0.0150044130626655,0.0186005314437555,636
